tds_mgl,oil_grease_mgl,tss_mgl,barium_mgl,sulfate_mgl,h2s_mgl,bacteria_cfu,routing
68847.0,7.8,35.6,8.0,240.8,1.01,13.0,direct_reuse
41451.0,13.8,17.0,2.3,54.3,0.44,24.0,direct_reuse
63313.0,4.2,15.5,23.9,66.6,2.1,13.0,direct_reuse
146685.0,11.2,55.7,303.9,130.3,0.3,25.0,direct_reuse
69987.0,7.7,6.4,19.0,18.8,7.65,4.0,direct_reuse
14166.0,9.4,9.8,22.7,97.7,0.57,5.0,direct_reuse
67359.0,6.9,20.1,38.9,162.1,13.07,4.0,direct_reuse
116193.0,10.4,72.3,17.5,134.4,3.26,7.0,direct_reuse
41977.0,21.7,18.2,31.2,46.6,0.42,56.0,direct_reuse
98415.0,12.1,34.2,32.2,268.0,25.11,6.0,treat_then_reuse
30240.0,2.5,25.1,7.3,30.0,2.33,32.0,direct_reuse
17329.0,6.9,69.2,17.9,45.2,2.05,18.0,disposal
54112.0,3.4,6.9,48.9,77.5,1.51,6.0,direct_reuse
14335.0,16.8,44.2,61.2,124.6,3.02,87.0,direct_reuse
41447.0,21.2,20.9,95.4,63.0,3.26,37.0,direct_reuse
120667.0,17.0,51.4,30.0,347.7,0.54,12.0,direct_reuse
12877.0,6.6,12.7,30.8,124.6,1.25,11.0,direct_reuse
20017.0,16.8,25.0,49.4,97.8,1.92,14.0,direct_reuse
23803.0,8.8,22.6,9.8,119.8,3.52,1.0,direct_reuse
46895.0,4.8,11.0,9.4,201.6,3.6,4.0,direct_reuse
37949.0,26.3,8.8,17.3,117.3,2.04,24.0,direct_reuse
130535.0,28.1,15.4,4.3,12.3,0.81,1.0,direct_reuse
95611.0,31.6,27.2,32.7,298.4,0.75,4.0,direct_reuse
69334.0,7.8,13.4,70.7,102.7,0.35,7.0,direct_reuse
54282.0,38.9,18.8,8.6,191.2,3.56,949.0,direct_reuse
64554.0,8.6,5.4,33.9,57.6,0.74,33.0,direct_reuse
26812.0,24.2,18.2,9.4,12.1,1.28,63.0,direct_reuse
89326.0,8.5,55.6,5.9,7.3,2.25,4.0,direct_reuse
22507.0,11.0,43.1,236.7,31.9,1.66,21.0,direct_reuse
87971.0,1.5,22.9,6.0,159.0,1.64,1.0,direct_reuse
112454.0,10.3,29.8,4.3,375.3,0.51,7.0,direct_reuse
56818.0,14.6,12.6,26.0,125.5,2.34,26.0,direct_reuse
43332.0,9.3,90.0,27.7,28.3,1.1,1.0,direct_reuse
64875.0,65.4,128.3,44.7,38.0,1.47,22.0,treat_then_reuse
6614.0,4.7,28.0,221.7,402.2,7.43,25.0,direct_reuse
60572.0,8.1,194.9,7.9,21.3,3.18,5.0,treat_then_reuse
45281.0,6.0,14.2,10.0,908.6,0.79,3.0,direct_reuse
47314.0,8.1,9.0,138.5,708.8,1.36,4.0,disposal
80384.0,34.1,13.9,62.0,942.2,13.19,7.0,direct_reuse
46521.0,50.9,20.6,52.5,136.8,1.11,8.0,treat_then_reuse
22067.0,7.2,156.0,9.9,61.8,1.74,26.0,treat_then_reuse
44401.0,7.0,19.6,77.6,133.2,3.91,5.0,direct_reuse
51395.0,4.8,12.3,52.7,244.6,2.18,135.0,direct_reuse
53128.0,43.6,12.0,25.2,44.0,1.02,133.0,treat_then_reuse
54904.0,36.9,61.1,10.0,26.8,0.63,17.0,direct_reuse
101474.0,12.2,54.5,22.8,65.9,1.63,7.0,direct_reuse
22920.0,3.8,16.6,145.2,38.5,3.88,5.0,direct_reuse
55436.0,4.2,5.5,5.4,352.5,9.18,20.0,direct_reuse
120928.0,15.7,9.9,7.7,45.7,0.25,25.0,direct_reuse
14556.0,22.1,97.2,9.5,100.0,16.31,9.0,direct_reuse
55590.0,2.1,42.6,12.3,265.4,1.13,7.0,direct_reuse
32540.0,10.1,25.9,19.7,367.9,5.49,21.0,direct_reuse
37817.0,57.8,109.4,63.5,113.2,0.63,14.0,treat_then_reuse
26020.0,11.1,117.5,34.9,137.4,0.2,5.0,treat_then_reuse
43535.0,51.5,23.8,21.6,29.4,0.3,14.0,treat_then_reuse
177883.0,24.1,24.2,28.0,277.4,1.07,5.0,direct_reuse
20230.0,5.1,15.4,42.5,361.4,3.26,4.0,direct_reuse
21618.0,10.3,19.5,2.7,11.5,1.72,12.0,direct_reuse
19705.0,12.0,7.5,72.7,625.9,1.19,5.0,direct_reuse
164258.0,5.7,7.4,7.5,41.6,7.05,4.0,direct_reuse
35467.0,5.6,6.2,11.8,173.1,1.65,58.0,direct_reuse
48149.0,52.3,58.4,30.2,98.0,2.37,7.0,treat_then_reuse
36977.0,5.6,7.0,18.3,84.2,94.1,193.0,treat_then_reuse
25309.0,35.5,116.7,36.0,71.7,1.63,31.0,treat_then_reuse
41581.0,9.1,13.7,23.8,30.2,0.67,4.0,direct_reuse
273969.0,13.2,98.5,14.2,160.2,3.08,69.0,disposal
129891.0,22.3,18.3,125.8,65.7,4.28,4.0,direct_reuse
26982.0,7.9,7.0,47.0,21.3,2.44,235.0,direct_reuse
77134.0,22.4,68.5,28.9,28.8,2.02,17.0,direct_reuse
27390.0,2.1,75.3,46.1,21.7,11.32,27.0,disposal
14137.0,20.0,11.9,8.6,50.5,9.63,13.0,direct_reuse
100073.0,1.5,18.8,273.1,153.5,1.42,18.0,direct_reuse
110422.0,11.0,11.9,5.4,41.2,0.71,9.0,direct_reuse
101950.0,29.0,22.3,23.0,263.2,2.88,3.0,direct_reuse
35281.0,23.6,26.7,14.2,79.0,0.71,20.0,direct_reuse
43619.0,4.2,18.5,13.6,65.5,5.21,57.0,direct_reuse
82854.0,4.7,5.7,11.6,91.7,2.86,2.0,direct_reuse
64476.0,7.2,15.4,8.0,417.7,53.04,123.0,treat_then_reuse
37215.0,15.9,43.1,83.6,19.9,11.19,30.0,treat_then_reuse
15782.0,2.2,20.8,4.7,556.7,0.41,6.0,direct_reuse
53088.0,13.3,18.9,65.4,258.8,0.84,6.0,direct_reuse
104329.0,17.8,11.7,43.7,87.9,0.14,200.0,direct_reuse
21199.0,10.4,15.1,12.7,330.7,0.1,50.0,direct_reuse
76660.0,21.6,75.7,38.1,63.1,1.91,67.0,direct_reuse
61826.0,16.5,9.9,16.6,123.3,0.35,8.0,direct_reuse
82876.0,8.3,43.7,5.4,49.6,13.92,28.0,direct_reuse
90254.0,2.4,25.5,5.4,260.6,7.43,21.0,direct_reuse
30148.0,15.2,29.8,44.1,41.3,1.16,9.0,direct_reuse
15806.0,5.7,13.7,41.4,85.1,1.08,14.0,direct_reuse
33743.0,8.0,18.5,26.9,190.0,11.37,64.0,direct_reuse
91344.0,20.7,24.4,12.6,285.1,15.32,134.0,direct_reuse
33543.0,48.2,16.2,16.0,36.5,0.49,8.0,treat_then_reuse
30157.0,13.0,32.0,13.6,206.1,0.41,2.0,direct_reuse
13699.0,22.2,35.4,2.5,30.6,1.11,143.0,direct_reuse
167185.0,3.7,139.5,21.6,8.5,2.89,146.0,treat_then_reuse
87378.0,16.8,30.6,37.6,39.5,0.85,22.0,direct_reuse
84030.0,12.8,5.3,21.8,225.5,2.97,179.0,direct_reuse
96511.0,40.7,62.2,167.8,88.8,20.81,20.0,treat_then_reuse
73401.0,8.3,20.8,6.0,50.0,0.27,3.0,direct_reuse
41315.0,10.8,122.7,9.1,95.7,0.92,2.0,treat_then_reuse
43711.0,34.9,79.6,23.6,92.3,0.27,2.0,direct_reuse
36341.0,12.4,16.4,26.9,178.4,0.56,12.0,direct_reuse
300000.0,5.0,43.7,2.1,15.3,1.12,6.0,disposal
72340.0,133.8,15.3,41.4,80.4,0.64,5.0,treat_then_reuse
35431.0,5.1,24.6,27.1,103.2,3.24,10.0,direct_reuse
67904.0,12.7,42.1,1.6,20.0,2.01,44.0,direct_reuse
24159.0,18.4,59.8,17.5,19.7,2.43,5.0,direct_reuse
140527.0,17.1,50.2,7.6,60.3,1.11,4.0,direct_reuse
30861.0,11.4,26.0,11.7,90.9,1.25,6.0,direct_reuse
69617.0,11.4,178.9,4.0,91.2,1.05,48.0,treat_then_reuse
103382.0,10.9,18.3,33.1,48.8,1.19,11.0,direct_reuse
64173.0,4.9,6.8,166.4,46.7,2.84,19.0,direct_reuse
52372.0,93.2,7.9,27.6,58.3,0.14,125.0,treat_then_reuse
49393.0,11.0,79.8,1.5,125.0,2.4,867.0,direct_reuse
47122.0,23.0,23.1,28.3,353.9,0.53,32.0,direct_reuse
32739.0,10.0,27.9,15.9,7.8,1.06,27.0,direct_reuse
35788.0,9.8,15.9,5.4,178.6,0.22,2.0,direct_reuse
138097.0,8.9,17.1,30.7,79.7,1.03,21.0,direct_reuse
45434.0,3.3,13.1,57.7,160.5,2.37,13.0,direct_reuse
28281.0,11.7,35.8,9.0,331.7,2.99,46.0,direct_reuse
34153.0,9.3,22.7,2.8,39.2,0.35,7.0,direct_reuse
105901.0,38.6,34.7,1.8,254.4,2.81,16.0,direct_reuse
78663.0,4.6,32.2,9.0,22.7,7.26,30.0,direct_reuse
72564.0,8.0,17.4,16.7,103.6,0.87,210.0,direct_reuse
40935.0,6.0,7.6,10.8,68.9,1.65,127.0,direct_reuse
73230.0,49.3,7.1,8.8,94.7,0.11,81.0,treat_then_reuse
31242.0,6.2,276.3,39.7,30.3,0.51,36.0,treat_then_reuse
40875.0,22.3,80.0,35.0,145.6,2.34,6.0,direct_reuse
96651.0,32.2,71.7,25.5,515.4,5.71,36.0,direct_reuse
90400.0,11.8,14.3,53.5,30.9,0.76,4.0,direct_reuse
24653.0,3.9,24.7,9.1,110.9,53.0,9.0,treat_then_reuse
26934.0,3.9,12.8,5.4,230.8,2.48,175.0,direct_reuse
52896.0,29.2,8.6,10.7,64.9,0.31,27.0,direct_reuse
164110.0,4.3,15.3,9.9,402.0,8.79,17.0,disposal
12824.0,19.2,70.9,1.7,56.1,0.32,21.0,direct_reuse
59566.0,14.9,48.1,10.4,79.2,2.53,11.0,direct_reuse
18709.0,18.9,11.3,75.6,30.2,0.49,0.0,direct_reuse
31444.0,20.6,19.1,52.5,103.5,0.28,2.0,direct_reuse
37983.0,5.8,44.7,37.7,90.3,5.76,31.0,direct_reuse
36521.0,5.6,15.5,23.5,181.2,1.18,3.0,direct_reuse
33737.0,25.6,26.1,114.3,44.7,15.54,10.0,direct_reuse
49269.0,7.6,33.8,5.6,42.5,0.44,2.0,direct_reuse
33702.0,1.1,33.5,6.3,149.7,0.22,4.0,direct_reuse
17611.0,24.1,30.1,77.4,418.6,0.88,12.0,direct_reuse
84619.0,5.3,14.5,20.8,179.8,70.64,49.0,treat_then_reuse
83034.0,20.5,15.8,9.0,686.9,4.87,66.0,direct_reuse
88453.0,47.2,9.9,39.0,165.8,3.39,4.0,treat_then_reuse
16672.0,13.7,7.0,11.9,159.4,3.54,19.0,treat_then_reuse
60430.0,33.0,22.4,7.4,190.0,0.88,1.0,direct_reuse
78683.0,15.5,47.1,7.1,462.7,57.29,13.0,treat_then_reuse
23817.0,56.2,8.1,29.5,351.2,2.99,51.0,treat_then_reuse
49337.0,5.2,30.5,25.7,27.3,2.65,11.0,direct_reuse
45189.0,13.4,46.0,124.0,217.2,5.93,88.0,direct_reuse
177994.0,24.7,5.6,14.2,120.5,0.31,43.0,direct_reuse
188555.0,11.3,19.8,13.9,72.7,0.53,17.0,disposal
15290.0,38.0,91.6,113.0,12.8,1.2,8.0,direct_reuse
280899.0,9.1,38.2,65.5,16.5,5.98,5.0,disposal
25831.0,86.7,5.5,23.9,60.3,0.3,1.0,treat_then_reuse
97389.0,90.9,41.5,3.1,18.0,1.51,2.0,treat_then_reuse
96698.0,17.4,13.5,7.6,61.7,1.26,54.0,direct_reuse
24417.0,22.1,42.7,5.7,197.5,0.21,118.0,direct_reuse
69237.0,39.4,14.1,21.0,47.5,0.85,2.0,direct_reuse
45466.0,4.6,23.5,10.9,98.7,3.34,13.0,direct_reuse
72260.0,4.1,16.0,137.5,27.7,0.24,1.0,direct_reuse
57611.0,41.7,24.6,3.0,125.0,10.33,3.0,treat_then_reuse
113260.0,17.2,15.6,5.0,157.4,3.03,18.0,direct_reuse
51678.0,11.0,20.5,26.9,18.8,2.59,6.0,direct_reuse
43586.0,13.6,9.6,37.6,39.4,1.67,1.0,direct_reuse
105582.0,1.6,36.3,0.9,22.3,0.4,161.0,direct_reuse
73591.0,11.3,28.2,2.5,157.6,0.71,11.0,direct_reuse
81819.0,6.8,6.7,14.6,107.8,2.64,2.0,treat_then_reuse
30785.0,30.8,54.3,102.2,85.2,0.71,15.0,direct_reuse
23584.0,33.0,21.3,193.5,78.2,2.11,11.0,direct_reuse
32945.0,22.6,27.9,12.2,128.4,0.51,23.0,direct_reuse
31743.0,19.2,45.2,16.4,131.3,2.96,7.0,direct_reuse
84994.0,3.5,31.9,7.4,52.2,3.27,20.0,direct_reuse
97070.0,22.9,62.3,42.9,44.7,0.2,50.0,direct_reuse
43976.0,23.7,19.4,125.7,84.4,1.8,2.0,direct_reuse
133472.0,41.3,56.1,90.7,73.1,0.23,4.0,treat_then_reuse
127763.0,90.6,27.1,19.4,868.5,0.15,43.0,treat_then_reuse
58127.0,2.9,36.8,7.3,59.0,0.76,5.0,direct_reuse
27575.0,9.5,33.9,20.3,123.8,62.55,11.0,treat_then_reuse
147674.0,6.9,66.2,105.3,150.3,4.52,6.0,direct_reuse
46971.0,15.7,43.7,12.4,420.1,10.07,7.0,direct_reuse
53547.0,13.6,17.2,2.3,36.9,3.64,6.0,direct_reuse
38649.0,10.9,14.7,13.0,392.9,2.15,2.0,direct_reuse
26295.0,33.9,23.6,14.4,76.5,5.28,24.0,direct_reuse
17535.0,5.0,13.4,2.3,1410.2,0.72,60.0,direct_reuse
76344.0,5.3,10.6,26.5,134.1,3.04,9.0,direct_reuse
28328.0,5.4,4.5,36.9,23.3,7.62,51.0,direct_reuse
300000.0,9.7,7.1,187.1,72.5,4.09,6.0,disposal
22920.0,4.5,120.1,4.1,391.5,8.29,5.0,treat_then_reuse
20330.0,12.9,14.5,48.3,98.5,2.09,23.0,direct_reuse
70059.0,11.6,112.5,64.1,84.3,14.88,23.0,treat_then_reuse
142988.0,6.6,33.9,37.5,198.5,1.26,10.0,direct_reuse
51288.0,29.6,23.6,6.0,61.6,25.87,34.0,treat_then_reuse
73172.0,12.8,7.4,5.6,71.4,3.48,2.0,direct_reuse
13487.0,35.0,24.6,22.6,31.8,1.0,8.0,direct_reuse
30508.0,11.3,111.5,22.4,602.9,0.36,52.0,treat_then_reuse
23120.0,13.2,85.3,10.3,23.5,0.58,52.0,direct_reuse
13010.0,8.1,30.6,94.6,108.5,0.47,43.0,direct_reuse
53204.0,13.4,9.8,12.4,152.6,1.47,56.0,direct_reuse
10199.0,25.6,11.4,2.1,88.7,0.31,7.0,direct_reuse
19428.0,9.3,12.4,15.4,22.7,8.85,1.0,direct_reuse
33657.0,21.5,68.2,35.7,30.0,1.9,8.0,direct_reuse
27395.0,6.5,90.5,30.3,159.9,1.81,32.0,direct_reuse
64698.0,26.7,28.7,30.0,38.2,0.36,40.0,direct_reuse
60713.0,8.0,19.3,120.6,9.2,0.61,6.0,direct_reuse
91643.0,29.0,84.7,5.3,137.8,0.09,3.0,direct_reuse
83006.0,14.2,11.2,12.1,34.5,13.51,3.0,direct_reuse
108942.0,52.9,25.6,128.3,180.2,0.26,5.0,treat_then_reuse
48955.0,4.8,35.5,1.9,72.1,0.29,1.0,direct_reuse
60623.0,3.6,12.3,18.8,68.4,10.35,6.0,direct_reuse
70127.0,7.7,14.8,87.8,95.3,2.73,13.0,direct_reuse
54131.0,3.9,13.9,86.2,25.7,1.93,11.0,direct_reuse
37122.0,3.9,76.2,44.4,36.3,2.57,7.0,direct_reuse
38843.0,23.6,113.5,45.7,67.6,5.7,4.0,treat_then_reuse
27659.0,13.4,26.9,5.8,25.6,1.88,5.0,direct_reuse
65850.0,8.7,19.8,104.4,197.4,0.22,5.0,direct_reuse
45899.0,9.5,15.2,4.8,64.2,4.28,35.0,direct_reuse
30816.0,7.9,24.6,5.1,18.3,2.85,12.0,direct_reuse
30836.0,59.5,15.8,32.0,48.7,7.56,1408.0,treat_then_reuse
21009.0,6.9,22.7,11.1,100.6,0.33,7.0,direct_reuse
97264.0,4.1,34.1,25.7,55.1,0.64,23.0,direct_reuse
51794.0,27.6,17.7,33.7,139.7,2.74,8.0,direct_reuse
26797.0,11.1,21.1,169.6,169.3,0.48,7.0,direct_reuse
86334.0,84.3,21.1,33.8,1263.8,0.08,127.0,treat_then_reuse
33113.0,8.4,19.0,9.6,319.2,2.13,54.0,direct_reuse
18315.0,28.8,17.2,45.2,14.9,5.28,1.0,direct_reuse
100193.0,35.7,45.1,7.4,60.6,1.39,3.0,direct_reuse
33659.0,8.4,6.0,60.1,67.1,3.36,10.0,direct_reuse
36819.0,6.9,86.4,21.7,169.5,2.79,6.0,direct_reuse
50454.0,26.2,27.3,32.5,32.2,1.67,1.0,direct_reuse
109077.0,22.6,40.0,2.4,50.2,1.97,14.0,direct_reuse
49713.0,3.8,43.8,1.3,22.9,9.52,1.0,direct_reuse
21176.0,4.9,13.9,3.3,46.4,0.47,15.0,direct_reuse
71734.0,1.4,11.8,163.2,48.4,4.5,36.0,direct_reuse
34909.0,23.0,10.7,5.1,63.8,0.36,45.0,direct_reuse
183790.0,10.6,20.1,48.4,24.4,0.59,10.0,disposal
48982.0,11.6,42.9,9.3,265.1,7.8,117.0,direct_reuse
10255.0,2.9,15.4,15.1,151.3,0.34,20.0,direct_reuse
62954.0,5.0,39.9,19.0,18.3,1.2,43.0,direct_reuse
191227.0,8.8,3.7,144.4,92.6,35.51,4.0,disposal
147730.0,7.4,18.0,40.5,16.1,6.25,119.0,direct_reuse
176604.0,15.0,62.4,31.9,394.1,0.63,12.0,direct_reuse
24009.0,22.8,21.4,95.2,531.4,0.79,130.0,direct_reuse
92828.0,103.8,12.6,9.4,84.7,1.32,93.0,treat_then_reuse
29573.0,13.2,14.5,72.4,35.2,9.08,18.0,direct_reuse
57354.0,36.7,2.2,59.2,43.3,0.45,22.0,direct_reuse
20109.0,6.4,10.9,58.4,54.6,0.41,9.0,disposal
31222.0,3.0,57.2,16.7,80.0,4.17,4.0,direct_reuse
30535.0,9.8,15.4,11.9,406.5,0.19,30.0,direct_reuse
91949.0,3.2,16.9,7.1,257.5,0.5,28.0,direct_reuse
85863.0,13.6,3.8,7.6,261.9,1.48,1.0,direct_reuse
59503.0,6.7,6.7,6.7,108.6,1.58,11.0,direct_reuse
19048.0,2.3,63.6,31.2,25.3,0.28,45.0,direct_reuse
39413.0,64.2,40.2,15.3,38.6,2.61,110.0,treat_then_reuse
29077.0,8.3,8.7,33.7,96.2,3.39,36.0,direct_reuse
90109.0,3.1,14.8,36.1,24.0,0.7,1.0,direct_reuse
111829.0,30.2,24.0,5.6,125.8,14.28,3.0,direct_reuse
102690.0,7.0,9.4,5.4,218.2,2.56,7.0,direct_reuse
28893.0,35.9,4.9,15.3,164.0,0.45,99.0,direct_reuse
7204.0,7.0,21.6,7.9,156.9,13.56,5.0,direct_reuse
14230.0,8.3,38.8,7.0,11.6,0.84,60.0,direct_reuse
132606.0,18.4,39.4,153.7,390.2,2.08,5.0,direct_reuse
37017.0,23.0,49.4,3.2,16.1,0.88,27.0,direct_reuse
28984.0,26.9,7.1,227.6,76.1,3.71,3.0,direct_reuse
154796.0,12.4,25.7,28.4,177.8,0.88,9.0,direct_reuse
118849.0,21.7,19.8,65.6,133.5,0.95,2.0,direct_reuse
49867.0,26.3,22.9,56.9,22.1,1.34,106.0,direct_reuse
39919.0,16.1,20.7,42.1,26.9,0.86,4.0,direct_reuse
44691.0,11.8,14.5,147.6,123.4,6.64,1.0,direct_reuse
57470.0,3.7,2.2,5.5,157.9,0.32,1.0,direct_reuse
150247.0,23.1,62.1,16.6,26.6,1.57,11.0,direct_reuse
65889.0,14.0,31.9,7.2,138.6,1.85,6.0,disposal
81489.0,9.3,7.5,2.6,17.0,1.4,32.0,direct_reuse
111134.0,42.5,35.8,9.1,178.9,5.81,9.0,treat_then_reuse
21617.0,3.7,17.2,190.0,34.0,0.23,70.0,direct_reuse
83150.0,59.1,17.5,16.3,98.4,3.45,7.0,treat_then_reuse
39887.0,13.2,13.3,217.1,81.8,0.33,57.0,direct_reuse
8423.0,17.9,37.7,245.4,322.7,0.85,3.0,direct_reuse
11051.0,9.4,12.9,730.8,117.5,0.29,1.0,direct_reuse
24036.0,3.0,10.2,197.7,46.6,1.07,4.0,direct_reuse
71101.0,11.9,60.7,340.3,133.7,0.78,2.0,direct_reuse
53086.0,18.2,21.3,29.7,950.2,13.87,2.0,direct_reuse
55774.0,24.7,21.8,26.4,203.2,2.26,23.0,direct_reuse
192079.0,11.3,42.7,28.6,84.3,2.92,8.0,disposal
20164.0,1.9,14.4,20.1,36.0,0.39,15.0,direct_reuse
48088.0,3.4,16.9,24.0,45.7,4.32,27.0,direct_reuse
60664.0,85.4,31.3,49.5,190.2,13.87,1.0,treat_then_reuse
29279.0,5.0,7.1,11.5,34.0,5.11,29.0,direct_reuse
50003.0,48.6,29.3,3.8,90.3,0.3,2.0,treat_then_reuse
15995.0,5.8,13.4,31.1,437.6,0.9,5.0,direct_reuse
131523.0,11.4,48.6,8.7,106.2,1.9,1.0,direct_reuse
30420.0,23.6,38.0,9.9,27.5,0.78,33.0,direct_reuse
203207.0,6.4,34.2,16.9,988.0,44.38,1.0,disposal
47919.0,56.4,6.8,12.9,625.6,0.88,2.0,treat_then_reuse
100673.0,14.4,22.6,76.1,156.2,1.56,2.0,direct_reuse
47225.0,20.4,9.6,16.4,366.3,0.76,10.0,direct_reuse
47977.0,10.6,23.8,80.8,67.1,2.23,10.0,direct_reuse
32571.0,24.4,3.8,25.7,199.7,9.94,41.0,direct_reuse
53284.0,55.8,7.2,18.1,56.5,1.91,10.0,treat_then_reuse
61243.0,12.0,63.5,24.3,20.3,1.24,52.0,direct_reuse
28311.0,63.9,33.0,4.3,1557.9,0.41,22.0,treat_then_reuse
44912.0,7.8,18.5,30.1,19.2,7.94,3.0,direct_reuse
31982.0,26.8,11.9,55.6,124.9,1.37,4.0,direct_reuse
245184.0,20.9,10.3,66.0,123.3,1.29,117.0,disposal
46036.0,5.1,28.8,4.0,158.8,0.08,77.0,treat_then_reuse
144591.0,16.3,18.6,3.2,81.6,1.4,42.0,direct_reuse
42747.0,13.6,84.5,10.5,82.5,0.98,51.0,direct_reuse
58777.0,6.2,21.2,105.8,104.8,0.15,24.0,direct_reuse
19439.0,18.6,25.7,26.2,152.6,5.97,20.0,direct_reuse
35848.0,15.4,8.1,7.9,89.8,0.82,13.0,direct_reuse
56805.0,12.6,18.4,3.5,83.5,19.38,156.0,direct_reuse
148777.0,12.7,28.3,8.8,21.0,10.37,6.0,direct_reuse
57262.0,12.4,18.2,8.2,824.7,0.65,17.0,direct_reuse
129134.0,9.7,16.6,61.7,162.3,9.78,1.0,direct_reuse
76765.0,15.3,31.9,67.7,113.3,13.38,1.0,direct_reuse
153151.0,7.5,82.4,5.7,45.3,0.8,185.0,direct_reuse
47036.0,147.1,27.5,49.6,29.8,0.43,31.0,treat_then_reuse
261230.0,3.8,61.3,43.9,231.8,0.1,9.0,disposal
34899.0,8.0,40.3,4.9,75.5,2.7,14.0,direct_reuse
28666.0,8.5,58.4,18.2,178.2,0.47,2.0,direct_reuse
21014.0,84.5,15.1,30.2,20.3,2.81,6.0,treat_then_reuse
250626.0,4.1,20.8,24.4,493.5,0.79,1.0,disposal
86996.0,19.8,20.9,2.6,242.6,0.6,8.0,direct_reuse
38798.0,16.8,38.0,23.5,82.3,0.79,34.0,direct_reuse
117514.0,18.2,46.2,43.1,150.6,0.3,24.0,direct_reuse
79331.0,41.0,27.1,133.7,203.4,0.79,132.0,treat_then_reuse
194131.0,40.2,49.5,9.0,20.7,0.63,19.0,disposal
16589.0,9.0,15.6,10.4,570.0,1.62,0.0,direct_reuse
40711.0,16.0,49.8,15.6,153.2,1.89,227.0,direct_reuse
35463.0,2.5,55.3,28.5,41.5,0.41,3.0,direct_reuse
12313.0,14.7,42.2,22.6,26.9,6.9,16.0,direct_reuse
102974.0,6.6,27.3,41.5,266.6,1.34,14.0,direct_reuse
40567.0,11.4,43.4,5.2,113.6,11.63,17.0,direct_reuse
82268.0,3.0,12.0,32.3,153.1,2.26,13.0,direct_reuse
255721.0,19.4,28.8,8.2,92.7,1.8,13.0,disposal
38282.0,2.9,31.2,16.9,29.9,0.87,2.0,direct_reuse
36505.0,15.4,8.5,156.0,157.5,3.67,590.0,direct_reuse
53267.0,4.5,35.9,3.8,72.4,1.72,32.0,direct_reuse
97838.0,6.3,9.0,14.4,87.9,5.03,13.0,direct_reuse
32968.0,38.1,17.4,4.4,1229.9,13.28,193.0,direct_reuse
31518.0,22.9,25.3,24.1,234.2,0.64,2.0,direct_reuse
102748.0,37.9,13.7,70.7,249.5,3.66,45.0,direct_reuse
63898.0,54.8,26.2,24.6,1794.7,3.53,5.0,treat_then_reuse
11716.0,6.7,25.9,17.5,137.4,2.99,22.0,direct_reuse
20790.0,51.9,12.7,98.9,102.7,0.94,23.0,treat_then_reuse
140206.0,3.6,38.6,29.9,42.6,0.96,0.0,direct_reuse
64948.0,26.4,13.3,53.7,54.7,0.77,1.0,direct_reuse
28752.0,8.6,153.0,47.4,9.5,0.75,132.0,treat_then_reuse
43509.0,5.8,22.5,0.6,214.7,0.55,8.0,direct_reuse
49477.0,23.4,9.6,18.3,22.3,1.44,245.0,direct_reuse
82044.0,31.5,11.2,5.5,243.0,0.62,87.0,direct_reuse
18943.0,30.7,61.4,7.4,85.9,2.9,9.0,direct_reuse
27210.0,16.3,17.7,117.9,103.6,1.78,8.0,direct_reuse
59342.0,15.2,8.2,12.8,85.9,2.05,144.0,disposal
45712.0,21.6,48.6,194.6,413.5,1.16,286.0,direct_reuse
73152.0,17.7,17.6,3.7,340.5,1.8,8.0,direct_reuse
20730.0,21.9,41.4,5.5,87.2,1.2,122.0,direct_reuse
62943.0,16.2,51.9,50.1,33.5,4.54,57.0,direct_reuse
105252.0,28.7,30.6,13.3,248.7,0.93,74.0,direct_reuse
68925.0,3.1,166.8,29.0,30.8,2.69,14.0,treat_then_reuse
54035.0,12.0,6.2,17.6,16.3,0.3,4.0,direct_reuse
45839.0,3.9,12.8,16.9,155.7,4.16,3.0,direct_reuse
27326.0,17.3,20.0,13.9,343.9,0.8,2.0,direct_reuse
46611.0,59.0,149.7,24.9,57.7,0.5,214.0,treat_then_reuse
118396.0,8.8,103.4,43.4,140.5,0.38,12.0,treat_then_reuse
45102.0,15.1,68.8,139.4,57.0,0.34,2.0,direct_reuse
26295.0,26.6,13.0,15.8,199.2,0.88,55.0,direct_reuse
34732.0,2.1,14.3,12.5,300.2,11.57,6.0,direct_reuse
56421.0,8.4,12.6,10.7,67.4,0.71,5.0,direct_reuse
37742.0,18.7,13.1,117.2,29.1,0.09,271.0,direct_reuse
68852.0,1.0,81.0,46.0,18.1,2.65,2.0,direct_reuse
70685.0,5.6,20.2,2.1,249.2,0.39,17.0,direct_reuse
91335.0,36.3,22.4,2.0,25.8,4.76,5.0,direct_reuse
132786.0,33.2,45.6,7.4,135.5,0.95,4.0,direct_reuse
98430.0,18.9,6.5,26.5,211.7,1.15,1.0,treat_then_reuse
25490.0,29.8,25.6,19.3,51.9,7.82,13.0,direct_reuse
26044.0,16.3,10.2,37.3,75.0,3.68,3.0,direct_reuse
46488.0,22.2,19.4,16.3,270.1,0.33,30.0,direct_reuse
35745.0,10.1,15.3,107.4,37.0,0.39,11.0,direct_reuse
22096.0,14.9,14.7,50.7,33.1,0.16,8.0,direct_reuse
35983.0,7.6,29.4,22.0,69.6,48.63,3.0,treat_then_reuse
35166.0,42.0,29.3,79.4,367.1,0.54,104.0,treat_then_reuse
