hour,gas_mmscfd,liq_bpd,press_psig,level_pct,foam_idx,antifoam_ppm,inlet_momentum,carryover
2637,37.6,11251.0,184.8,54.2,0.28,0,0.169,0
2638,39.8,10302.0,182.0,55.5,0.1,12,0.193,0
2639,36.6,10664.0,188.0,56.9,0.35,12,0.157,0
2640,39.5,9140.0,178.5,58.5,0.13,12,0.196,0
2641,37.8,11985.0,177.7,60.0,0.17,12,0.181,0
2642,35.6,10615.0,179.2,61.5,0.22,0,0.158,0
2643,35.6,11079.0,174.1,62.9,0.37,12,0.164,0
2644,41.6,11772.0,178.9,63.8,0.13,0,0.216,0
2645,37.5,10953.0,173.3,64.3,0.25,12,0.184,0
2646,42.0,11744.0,186.2,64.4,0.3,12,0.208,0
2647,36.6,9855.0,183.3,64.1,0.28,12,0.162,0
2648,38.5,12394.0,188.6,63.4,0.29,0,0.173,0
2649,43.8,11468.0,170.2,62.6,0.31,12,0.257,0
2650,35.1,10844.0,191.4,61.2,0.18,12,0.14,0
2651,33.0,11686.0,170.6,59.9,0.41,0,0.145,0
2652,40.9,9862.0,172.8,58.3,0.23,12,0.22,0
2653,35.6,10469.0,176.3,57.0,0.22,12,0.162,0
2654,37.6,11674.0,187.8,55.5,0.39,12,0.165,0
2655,36.1,9347.0,181.4,54.3,0.19,0,0.16,0
2656,38.3,11038.0,178.5,53.2,0.29,12,0.183,0
2657,35.2,11009.0,175.2,52.5,0.19,12,0.159,0
2658,37.1,12007.0,171.7,52.5,0.52,0,0.182,0
2659,38.6,9512.0,186.8,52.7,0.5,12,0.176,0
2660,35.0,11738.0,184.8,53.5,0.26,12,0.146,0
2661,35.7,10212.0,188.1,54.2,0.33,12,0.149,0
2662,36.6,10282.0,182.4,55.6,0.28,12,0.163,0
2663,33.8,9731.0,164.1,56.9,0.25,12,0.162,0
2664,36.3,9817.0,172.5,58.3,0.3,12,0.174,0
2665,37.7,10853.0,182.8,59.9,0.29,12,0.172,0
2666,36.4,9784.0,177.8,61.3,0.15,0,0.167,0
2667,36.7,11072.0,176.6,62.6,0.33,12,0.171,0
2668,37.3,10082.0,173.4,63.6,0.3,12,0.181,0
2669,35.7,9689.0,185.7,64.3,0.34,12,0.151,0
2670,39.0,10161.0,182.7,64.7,0.31,0,0.185,0
2671,40.8,10758.0,183.0,64.4,0.29,0,0.202,0
2672,36.1,10320.0,176.2,64.0,0.41,0,0.166,0
2673,38.4,10531.0,181.1,63.2,0.38,0,0.182,0
2674,36.6,10986.0,172.0,61.9,0.47,0,0.177,0
2675,38.1,11249.0,179.2,60.3,0.39,0,0.181,0
2676,41.1,10267.0,164.8,58.6,0.32,12,0.237,0
2677,38.4,9745.0,170.6,57.0,0.41,12,0.197,0
2678,32.7,10522.0,178.1,55.8,0.16,12,0.135,0
2679,38.3,10791.0,194.3,54.5,0.57,12,0.163,0
2680,40.2,9431.0,169.2,53.5,0.39,12,0.219,0
2681,36.6,9823.0,172.5,52.8,0.59,12,0.176,0
2682,39.6,9936.0,181.3,52.4,0.29,12,0.192,0
2683,35.4,10287.0,190.6,52.8,0.26,0,0.143,0
2684,33.4,9892.0,181.2,53.3,0.42,12,0.137,0
2685,37.4,10913.0,184.2,54.6,0.42,12,0.168,0
2686,32.7,9287.0,178.0,55.9,0.42,0,0.134,0
2687,36.5,9298.0,176.9,57.4,0.41,12,0.169,0
2688,40.3,10163.0,180.5,58.9,0.34,12,0.2,0
2689,32.3,10267.0,176.1,60.4,0.26,12,0.133,0
2690,33.8,9364.0,184.3,61.7,0.44,12,0.137,0
2691,34.4,9951.0,170.4,62.8,0.29,0,0.159,0
2692,36.9,10088.0,185.3,63.8,0.28,12,0.162,0
2693,36.1,10087.0,180.2,64.4,0.39,0,0.161,0
2694,40.5,10462.0,178.7,64.7,0.47,12,0.205,0
2695,39.4,9886.0,170.1,64.5,0.63,0,0.208,0
2696,38.2,11377.0,174.1,63.9,0.54,12,0.19,0
2697,37.4,10678.0,187.2,62.8,0.59,12,0.164,0
2698,38.0,9765.0,178.7,61.6,0.51,12,0.181,0
2699,34.8,10390.0,181.7,60.1,0.49,12,0.149,0
2700,39.1,10404.0,174.7,58.7,0.71,0,0.198,0
2701,34.2,11161.0,179.8,57.0,0.33,0,0.145,0
2702,39.1,9884.0,171.8,55.7,0.42,12,0.202,0
2703,40.0,10836.0,180.6,54.6,0.44,0,0.197,0
2704,37.5,10322.0,182.2,53.7,0.56,12,0.172,0
2705,36.6,11330.0,181.9,53.2,0.38,0,0.163,0
2706,38.0,11184.0,174.6,53.1,0.56,12,0.187,0
2707,29.9,10412.0,177.9,53.5,0.54,12,0.112,0
2708,37.8,10085.0,183.2,54.1,0.57,12,0.173,0
2709,36.7,10617.0,178.7,55.2,0.58,12,0.169,0
2710,36.9,10131.0,178.3,56.4,0.65,0,0.171,0
2711,38.8,11428.0,191.4,57.8,0.5,12,0.171,0
2712,36.9,10301.0,174.3,59.2,0.56,12,0.176,0
2713,34.2,9956.0,186.5,60.9,0.44,0,0.138,0
2714,36.7,9913.0,173.1,62.2,0.42,12,0.176,0
2715,37.2,9380.0,183.9,63.5,0.7,12,0.167,0
2716,37.4,10613.0,184.2,64.5,0.44,12,0.168,0
2717,37.5,9645.0,176.9,65.2,0.59,12,0.179,0
2718,39.7,10982.0,172.7,65.4,0.59,0,0.207,1
2719,34.4,9303.0,168.2,65.1,0.65,12,0.161,0
2720,37.6,10292.0,176.3,64.5,0.38,12,0.18,0
2721,40.4,11003.0,183.2,63.5,0.63,12,0.197,0
2722,32.8,8686.0,173.5,62.2,0.54,12,0.14,0
2723,37.6,11601.0,180.6,60.9,0.49,12,0.175,0
2724,35.7,9885.0,171.1,59.3,0.53,12,0.17,0
2725,36.3,10277.0,178.6,57.6,0.66,0,0.165,1
2726,34.9,10573.0,173.1,56.1,0.64,12,0.16,0
2727,36.8,10677.0,179.5,55.1,0.55,0,0.168,1
2728,41.8,10356.0,177.0,53.8,0.46,12,0.222,0
2729,34.1,10858.0,172.9,53.4,0.47,0,0.153,0
2730,34.3,10518.0,176.0,53.1,0.65,12,0.151,0
2731,34.0,11383.0,174.4,53.3,0.45,0,0.15,0
2732,41.6,10512.0,172.1,53.8,0.57,12,0.229,0
2733,36.2,11517.0,186.5,55.0,0.85,12,0.154,0
2734,37.3,10768.0,177.8,56.3,0.64,12,0.175,0
2735,36.4,8869.0,166.8,57.6,0.67,0,0.183,0
2736,35.0,11957.0,176.3,59.2,0.49,0,0.157,0
2737,36.8,9723.0,185.5,60.7,0.48,0,0.161,0
2738,43.6,11168.0,175.4,62.2,0.68,12,0.244,0
2739,40.9,10136.0,189.0,63.5,0.58,12,0.194,0
2740,35.4,10856.0,174.9,64.4,0.72,12,0.161,0
2741,39.1,9627.0,183.0,64.9,0.62,12,0.185,0
2742,35.5,10544.0,186.2,65.0,0.97,12,0.149,0
2743,33.1,9925.0,182.7,64.9,0.57,0,0.133,0
2744,40.1,11204.0,171.8,64.2,0.66,0,0.213,0
2745,40.5,10402.0,174.3,63.3,0.54,12,0.213,0
2746,40.3,10746.0,187.0,62.1,0.73,12,0.19,0
2747,36.5,8573.0,175.2,60.6,0.68,12,0.171,0
2748,37.3,10024.0,185.9,59.2,0.54,12,0.165,0
2749,39.6,10368.0,177.4,57.5,0.61,12,0.198,0
2750,38.7,10234.0,180.8,55.9,0.78,12,0.185,0
2751,36.8,10747.0,171.7,54.8,0.77,12,0.179,0
2752,33.8,9815.0,176.4,54.1,0.5,12,0.145,0
2753,38.1,10103.0,174.7,53.8,0.6,0,0.188,0
2754,40.6,10892.0,181.4,53.6,0.83,12,0.202,0
2755,34.9,8467.0,180.6,53.8,0.63,0,0.15,0
2756,39.5,10472.0,182.8,54.5,0.67,0,0.19,0
2757,38.8,9823.0,177.1,55.6,0.75,12,0.191,0
2758,39.9,9416.0,174.4,56.9,0.52,12,0.206,0
2759,40.2,10287.0,181.1,58.5,0.56,0,0.199,1
2760,36.3,10908.0,173.8,60.1,0.62,12,0.172,0
2761,34.1,10774.0,186.5,61.7,0.78,12,0.137,0
2762,36.8,9949.0,179.3,63.0,0.76,0,0.169,1
2763,40.4,10655.0,178.0,64.2,0.73,0,0.205,0
2764,36.9,10647.0,182.8,65.1,0.64,0,0.165,0
2765,36.5,9976.0,179.5,65.6,0.77,0,0.166,1
2766,33.7,9550.0,170.1,65.6,0.64,12,0.153,0
2767,42.7,9588.0,173.6,65.3,0.72,12,0.238,0
2768,40.4,10617.0,186.3,64.7,0.75,0,0.193,0
2769,40.3,9999.0,180.5,63.8,0.83,12,0.201,0
2770,40.9,9294.0,169.9,62.6,0.65,12,0.225,0
2771,39.9,8845.0,182.1,61.2,0.62,12,0.194,0
2772,37.9,10605.0,176.6,59.6,0.79,0,0.183,1
2773,38.2,9639.0,174.8,57.9,0.8,12,0.188,0
2774,37.5,10251.0,173.1,56.6,0.61,0,0.185,0
2775,45.2,10886.0,186.0,55.3,0.55,12,0.242,0
2776,40.1,9100.0,168.2,54.3,0.78,12,0.219,0
2777,37.6,9983.0,175.0,53.7,0.49,12,0.182,0
2778,39.9,9894.0,180.7,53.4,0.49,0,0.197,0
2779,36.3,10278.0,189.5,53.6,0.63,12,0.152,0
2780,42.6,10879.0,183.3,54.1,0.66,0,0.22,0
2781,37.3,9079.0,174.9,55.0,0.54,12,0.179,0
2782,40.2,10408.0,189.2,56.3,0.67,12,0.187,0
2783,41.7,10730.0,171.9,57.8,0.67,12,0.23,0
2784,40.0,9876.0,181.6,59.6,0.6,0,0.196,0
2785,39.3,9910.0,182.9,61.3,0.85,12,0.188,0
2786,39.2,10298.0,174.7,62.9,0.68,0,0.198,1
2787,39.1,10246.0,184.2,64.2,0.75,12,0.183,0
2788,37.8,10411.0,176.9,65.3,0.49,12,0.182,0
2789,38.2,10396.0,184.2,65.8,0.49,12,0.175,0
2790,43.0,9315.0,169.0,66.1,0.68,12,0.251,0
2791,39.1,10695.0,182.0,65.8,0.82,12,0.187,0
2792,37.5,10818.0,177.5,65.1,0.53,12,0.178,0
2793,38.2,10131.0,186.9,64.3,0.65,12,0.172,0
2794,42.3,8955.0,179.7,62.9,0.51,12,0.222,0
2795,41.3,9920.0,187.5,61.5,0.56,12,0.2,0
2796,41.0,10136.0,183.0,59.8,0.64,12,0.204,0
2797,39.1,9199.0,179.2,58.4,0.57,12,0.19,0
2798,41.2,9748.0,184.7,57.1,0.49,12,0.203,0
2799,38.2,9013.0,184.8,55.9,0.49,12,0.174,0
2800,39.2,10425.0,182.8,55.1,0.43,12,0.186,0
2801,42.3,10116.0,166.2,54.5,0.66,12,0.249,0
2802,42.2,8848.0,174.1,54.6,0.67,12,0.231,0
2803,37.6,10247.0,188.3,54.9,0.67,12,0.164,0
2804,37.9,9962.0,172.5,55.4,0.52,12,0.189,0
2805,40.4,10363.0,185.3,56.4,0.7,0,0.194,0
2806,44.5,9728.0,184.2,57.6,0.67,0,0.238,0
2807,35.5,9442.0,175.6,59.0,0.6,12,0.161,0
2808,41.0,9464.0,168.0,60.3,0.58,12,0.23,0
2809,36.9,9627.0,176.6,61.9,0.53,12,0.174,0
2810,38.8,10018.0,192.5,63.2,0.61,12,0.17,0
2811,39.6,10109.0,174.8,64.2,0.75,0,0.202,0
2812,39.5,9873.0,175.2,65.1,0.7,12,0.201,0
2813,39.3,9711.0,174.0,65.6,0.55,12,0.2,0
2814,40.7,9763.0,187.3,65.7,0.63,0,0.194,0
2815,39.4,11765.0,178.5,65.1,0.46,0,0.194,0
2816,37.1,9471.0,176.2,64.4,0.64,12,0.176,0
2817,42.8,9621.0,188.5,63.4,0.48,0,0.213,0
2818,42.8,12319.0,183.5,62.1,0.63,0,0.221,0
2819,43.0,10309.0,174.5,60.7,0.86,0,0.24,1
2820,37.1,9050.0,172.7,59.3,0.5,12,0.181,0
2821,41.8,10608.0,186.9,57.8,0.84,0,0.206,0
2822,42.8,9382.0,180.1,56.5,0.6,12,0.227,0
2823,38.6,10657.0,170.7,55.4,0.47,12,0.199,0
2824,41.3,9875.0,169.3,54.3,0.46,12,0.23,0
2825,41.0,9717.0,173.3,53.8,0.77,12,0.22,0
2826,46.0,11153.0,172.6,53.7,0.58,12,0.278,0
2827,46.2,10425.0,167.7,53.9,0.47,12,0.293,0
2828,37.3,10711.0,173.4,54.4,0.5,12,0.182,0
2829,47.8,10337.0,174.5,55.4,0.56,0,0.296,0
2830,39.3,9723.0,177.2,56.4,0.52,12,0.196,0
2831,44.1,10464.0,190.2,57.8,0.55,12,0.224,0
2832,44.2,10885.0,178.4,59.2,0.69,0,0.245,0
2833,39.3,10135.0,179.0,60.8,0.39,12,0.193,0
2834,43.1,11305.0,183.1,62.3,0.56,0,0.225,0
2835,41.7,10641.0,178.6,63.7,0.49,12,0.218,0
2836,43.4,10197.0,182.4,64.5,0.44,12,0.229,0
2837,42.6,10227.0,181.7,65.0,0.59,12,0.223,0
2838,45.1,10150.0,180.7,65.3,0.34,12,0.251,0
2839,42.4,9180.0,196.6,65.0,0.24,12,0.197,0
2840,41.8,9996.0,185.5,64.3,0.5,12,0.208,0
2841,45.1,10217.0,173.5,63.1,0.46,12,0.265,0
2842,43.8,9774.0,182.2,61.9,0.33,12,0.234,0
2843,44.3,10304.0,175.2,60.6,0.29,12,0.252,0
2844,40.9,10086.0,182.7,59.0,0.65,12,0.203,0
2845,40.0,10616.0,171.7,57.5,0.5,0,0.212,0
2846,41.2,10541.0,173.4,56.1,0.45,0,0.222,0
2847,41.2,10197.0,182.1,54.6,0.66,12,0.207,0
2848,44.8,9127.0,186.0,53.6,0.54,0,0.237,0
2849,45.3,11341.0,183.0,52.9,0.61,0,0.249,0
2850,42.5,9991.0,185.1,52.6,0.31,12,0.216,0
2851,46.6,10037.0,182.2,52.9,0.3,12,0.264,0
2852,46.5,9858.0,181.0,53.7,0.48,12,0.266,0
2853,43.7,9759.0,177.0,54.5,0.46,0,0.243,0
2854,41.1,11186.0,184.9,55.7,0.53,12,0.202,0
2855,47.2,11079.0,186.1,57.0,0.24,12,0.264,0
2856,43.2,10423.0,179.6,58.4,0.47,0,0.232,0
2857,43.7,10041.0,179.3,60.0,0.49,12,0.238,0
2858,42.6,10554.0,189.5,61.4,0.48,12,0.21,0
2859,41.3,10176.0,179.9,62.4,0.35,12,0.212,0
2860,39.9,9995.0,180.5,63.4,0.43,0,0.197,0
2861,45.3,10369.0,182.9,63.8,0.3,12,0.248,0
2862,41.8,9828.0,179.4,64.1,0.34,12,0.217,0
2863,51.5,10317.0,175.1,64.0,0.26,12,0.341,0
2864,41.2,10288.0,182.3,63.5,0.29,12,0.206,0
2865,40.8,10572.0,179.8,62.5,0.33,0,0.207,0
2866,45.3,9721.0,191.1,61.2,0.3,12,0.234,0
2867,47.9,10656.0,184.7,59.8,0.27,12,0.275,0
2868,44.3,9529.0,176.4,58.3,0.21,0,0.251,0
2869,45.7,9767.0,184.4,56.8,0.54,12,0.25,0
2870,39.7,9802.0,181.8,55.3,0.29,12,0.193,0
2871,42.7,9427.0,187.9,54.1,0.36,0,0.213,0
2872,41.8,10893.0,176.9,53.0,0.15,0,0.222,0
2873,39.8,9508.0,181.1,52.3,0.46,12,0.194,0
2874,44.9,9703.0,179.4,52.2,0.33,12,0.251,0
2875,39.0,11076.0,180.4,52.5,0.27,12,0.188,0
2876,41.4,9802.0,174.7,53.1,0.27,12,0.222,0
2877,43.4,10075.0,183.5,54.2,0.39,12,0.228,0
2878,42.8,9504.0,182.5,55.6,0.0,12,0.223,0
2879,45.9,10800.0,187.7,57.0,0.21,12,0.247,0
2880,45.8,10815.0,179.9,58.4,0.28,12,0.26,0
2881,47.3,10745.0,177.5,60.1,0.27,0,0.283,0
2882,47.0,10610.0,184.7,61.6,0.53,0,0.264,0
2883,48.1,10290.0,175.2,63.1,0.25,0,0.297,0
2884,45.3,9877.0,186.5,64.3,0.37,12,0.242,0
2885,46.1,9680.0,186.5,64.8,0.45,12,0.251,0
2886,46.7,11159.0,187.5,64.8,0.33,12,0.255,0
2887,45.8,10797.0,182.3,64.3,0.2,12,0.256,0
2888,44.6,9782.0,177.1,63.8,0.13,0,0.252,0
2889,44.8,10301.0,180.7,62.9,0.33,12,0.248,0
2890,43.7,10069.0,182.3,61.7,0.42,12,0.232,0
2891,46.8,9495.0,176.6,60.1,0.3,12,0.279,0
2892,45.6,10415.0,188.0,58.5,0.37,12,0.243,0
2893,44.2,10006.0,183.5,57.0,0.5,0,0.236,0
2894,44.3,9636.0,174.6,55.6,0.32,12,0.254,0
2895,43.0,9274.0,191.3,54.4,0.12,12,0.211,0
2896,48.6,9221.0,180.6,53.5,0.24,12,0.291,0
2897,46.4,10062.0,173.4,52.9,0.36,0,0.281,0
2898,44.1,10269.0,175.0,52.9,0.2,12,0.251,0
2899,48.3,9722.0,188.9,53.1,0.37,12,0.271,0
2900,45.0,10797.0,190.9,53.6,0.21,0,0.231,0
2901,42.9,10302.0,186.1,54.7,0.25,0,0.218,0
2902,49.1,10758.0,187.9,56.1,0.18,12,0.281,0
2903,45.3,10233.0,187.3,57.6,0.22,0,0.24,0
2904,45.6,9817.0,183.3,59.2,0.23,12,0.252,0
2905,46.8,10454.0,182.0,61.0,0.04,0,0.268,0
2906,49.7,9497.0,183.2,62.2,0.15,12,0.298,0
2907,46.9,10766.0,184.4,63.6,0.07,0,0.264,0
2908,43.9,9739.0,175.6,64.5,0.15,0,0.248,0
2909,48.4,11045.0,184.4,65.2,0.11,12,0.28,0
2910,45.9,10172.0,188.8,65.4,0.29,12,0.244,0
2911,51.9,11160.0,178.8,65.1,0.29,0,0.337,0
2912,47.2,9637.0,178.1,64.4,0.24,12,0.28,0
2913,41.7,9956.0,182.9,63.6,0.05,12,0.211,0
2914,48.2,10704.0,176.1,62.3,0.17,12,0.297,0
2915,52.3,11264.0,172.1,60.8,0.04,12,0.361,0
2916,51.4,11619.0,186.9,59.2,0.16,12,0.311,0
2917,52.1,10489.0,177.3,57.7,0.24,12,0.344,0
2918,45.1,11753.0,180.1,56.5,0.27,0,0.251,0
2919,50.0,10272.0,176.3,55.0,0.22,12,0.318,0
2920,45.9,11251.0,187.7,54.4,0.29,12,0.247,0
2921,48.4,9830.0,185.1,53.8,0.19,12,0.279,0
2922,44.7,10792.0,178.6,53.6,0.14,12,0.25,0
2923,46.3,8866.0,172.9,53.8,0.25,12,0.281,0
2924,46.3,9728.0,177.9,54.4,0.25,12,0.27,0
2925,50.3,10847.0,183.4,55.4,0.11,12,0.306,0
2926,50.1,9610.0,181.1,56.5,0.2,0,0.309,0
2927,48.9,10835.0,180.7,57.8,0.13,12,0.295,0
2928,44.9,11179.0,181.3,59.5,0.0,12,0.247,0
2929,47.5,10201.0,184.6,60.9,0.2,0,0.271,0
2930,46.5,9882.0,179.7,62.4,0.02,12,0.269,0
2931,50.6,10237.0,182.7,63.6,0.19,12,0.311,0
2932,51.5,9901.0,174.1,64.4,0.0,0,0.344,0
2933,51.2,10514.0,195.3,65.3,0.08,12,0.29,0
2934,46.7,10665.0,178.3,65.4,0.11,12,0.274,0
2935,41.8,10387.0,181.2,65.0,0.27,12,0.215,0
2936,44.3,11782.0,183.4,64.4,0.1,0,0.237,0
2937,52.4,10115.0,177.5,63.4,0.04,12,0.347,0
2938,47.9,11601.0,180.0,62.1,0.19,0,0.284,0
2939,47.1,9906.0,180.0,60.7,0.13,12,0.275,0
2940,53.1,10695.0,174.5,59.2,0.23,12,0.365,0
2941,52.2,11480.0,182.6,57.6,0.05,0,0.331,0
2942,49.2,11453.0,170.1,56.1,0.17,0,0.325,0
2943,48.4,10375.0,190.5,54.9,0.4,12,0.269,0
2944,48.9,11067.0,184.8,53.9,0.13,12,0.286,0
2945,49.9,10982.0,183.8,53.3,0.17,0,0.299,0
2946,53.4,10318.0,169.6,53.2,0.0,12,0.384,0
2947,50.5,11136.0,175.2,53.4,0.07,12,0.328,0
2948,51.3,12017.0,188.3,54.2,0.2,12,0.306,0
2949,52.5,11053.0,204.9,55.3,0.12,0,0.285,0
2950,46.7,11128.0,187.2,56.7,0.22,12,0.256,0
2951,51.5,11211.0,186.2,58.2,0.2,12,0.314,0
2952,49.0,9727.0,183.1,59.7,0.02,12,0.29,0
2953,43.5,11081.0,174.9,61.3,0.26,12,0.244,0
2954,44.5,10056.0,186.0,62.7,0.03,12,0.234,0
2955,47.3,10364.0,173.4,63.7,0.08,12,0.293,0
2956,51.3,12299.0,172.7,64.7,0.18,12,0.345,0
2957,50.3,10618.0,172.4,65.4,0.32,12,0.333,0
2958,50.5,10287.0,185.9,65.7,0.06,12,0.302,0
2959,55.0,11621.0,179.7,65.4,0.18,0,0.376,0
2960,47.0,10160.0,180.6,64.9,0.18,12,0.272,0
2961,50.1,10520.0,179.9,63.8,0.23,12,0.312,0
2962,51.0,11717.0,173.2,62.4,0.29,12,0.34,0
2963,48.5,10882.0,176.0,60.7,0.13,12,0.301,0
2964,50.4,9768.0,176.3,59.1,0.28,0,0.325,0
2965,46.4,11252.0,171.6,57.5,0.31,12,0.286,0
2966,54.0,10603.0,177.0,55.9,0.36,0,0.37,0
2967,48.8,11968.0,173.5,54.7,0.23,12,0.311,0
2968,55.6,10476.0,183.5,53.7,0.2,0,0.374,0
2969,50.5,11645.0,184.0,52.9,0.14,12,0.307,0
2970,53.2,12162.0,172.2,53.0,0.04,12,0.374,0
2971,50.6,10334.0,178.2,53.2,0.16,12,0.322,0
2972,50.7,10804.0,191.1,53.7,0.2,12,0.293,0
2973,49.3,11221.0,174.1,54.6,0.19,12,0.316,0
2974,51.1,10359.0,182.6,55.8,0.26,12,0.318,0
2975,51.7,11158.0,180.6,57.2,0.06,0,0.33,0
2976,49.0,10821.0,186.6,58.9,0.19,0,0.283,0
2977,50.7,10817.0,181.8,60.5,0.41,12,0.314,0
2978,49.5,11033.0,177.4,62.1,0.31,12,0.31,0
2979,56.8,11059.0,180.4,63.3,0.28,12,0.399,0
2980,50.9,11134.0,180.5,64.3,0.26,0,0.32,0
2981,55.0,10610.0,179.4,65.1,0.18,12,0.377,0
2982,50.7,10651.0,172.1,65.4,0.05,12,0.34,0
2983,51.9,10967.0,187.5,65.4,0.27,12,0.316,0
2984,48.0,11029.0,186.4,64.7,0.0,12,0.272,0
2985,50.2,10763.0,173.7,63.8,0.2,12,0.329,0
2986,51.9,11307.0,178.2,62.2,0.24,12,0.339,0
2987,55.4,9821.0,178.6,60.8,0.2,0,0.384,0
2988,52.0,10590.0,173.1,59.3,0.46,0,0.355,0
2989,55.0,10916.0,168.8,57.9,0.43,12,0.41,0
2990,53.2,10523.0,176.0,56.4,0.35,12,0.362,0
2991,55.7,12273.0,177.9,55.4,0.16,0,0.391,0
2992,51.5,11156.0,171.4,54.4,0.45,12,0.352,0
2993,57.6,11277.0,181.1,53.7,0.32,12,0.409,0
2994,50.5,10826.0,187.0,53.5,0.17,12,0.3,0
2995,49.8,11164.0,185.1,53.5,0.27,12,0.296,0
2996,48.8,10335.0,179.2,54.2,0.37,12,0.296,0
2997,57.6,11077.0,169.0,55.2,0.22,12,0.45,0
2998,53.9,10551.0,184.3,56.5,0.3,12,0.349,0
2999,51.1,11023.0,180.9,57.9,0.32,12,0.321,0
3000,55.1,9436.0,182.5,59.4,0.18,12,0.368,0
3001,53.7,10449.0,191.6,60.7,0.27,12,0.327,0
3002,56.9,12274.0,175.1,62.2,0.2,0,0.418,0
3003,48.2,11842.0,162.8,63.5,0.39,0,0.331,0
3004,51.4,12195.0,173.7,64.3,0.22,0,0.344,0
3005,50.9,12253.0,182.9,64.9,0.34,0,0.315,0
3006,47.2,11764.0,180.2,65.1,0.18,12,0.276,0
3007,54.8,10987.0,172.7,65.1,0.21,12,0.395,0
3008,51.5,10589.0,171.5,64.3,0.21,12,0.352,0
3009,54.1,12128.0,177.9,63.4,0.3,12,0.369,0
3010,58.1,11382.0,172.5,62.1,0.35,0,0.445,1
3011,51.4,13093.0,183.1,60.5,0.38,12,0.32,0
3012,51.3,11103.0,177.5,59.0,0.17,0,0.332,0
3013,52.6,12751.0,176.2,57.4,0.33,12,0.354,0
3014,54.8,11271.0,175.5,56.0,0.28,12,0.386,0
3015,51.0,12327.0,181.6,54.8,0.41,0,0.318,0
3016,50.8,12591.0,180.3,53.8,0.34,12,0.32,0
3017,55.1,10698.0,181.2,53.3,0.36,0,0.373,0
3018,53.4,11086.0,181.1,53.0,0.3,0,0.351,0
3019,47.4,10713.0,179.6,53.2,0.55,0,0.279,0
3020,49.5,10587.0,173.8,53.9,0.25,0,0.318,0
3021,56.3,11926.0,175.6,54.9,0.35,12,0.407,0
3022,53.6,11332.0,177.6,56.2,0.4,12,0.362,0
3023,50.7,11518.0,192.4,57.7,0.37,0,0.29,0
3024,52.2,11882.0,171.9,59.3,0.32,12,0.36,0
3025,52.7,10203.0,177.5,60.8,0.22,12,0.351,0
3026,54.5,12416.0,180.6,62.1,0.34,12,0.366,0
3027,49.3,11282.0,178.2,63.2,0.32,12,0.305,0
3028,50.6,11910.0,186.4,63.9,0.59,12,0.302,0
3029,53.4,11983.0,178.1,64.7,0.65,0,0.359,1
3030,52.5,12520.0,178.6,64.7,0.42,12,0.345,0
3031,54.2,11498.0,184.9,64.6,0.29,12,0.35,0
3032,49.7,10096.0,190.9,63.9,0.51,12,0.282,0
3033,53.7,11634.0,188.4,63.1,0.34,12,0.335,0
3034,55.5,11746.0,179.2,61.6,0.39,12,0.385,0
3035,54.0,10893.0,179.7,60.1,0.39,12,0.363,0
3036,53.2,11732.0,180.3,58.8,0.41,12,0.35,0
3037,52.6,11387.0,180.9,57.3,0.42,12,0.341,0
3038,50.8,10711.0,174.9,55.8,0.33,12,0.333,0
3039,52.7,12133.0,185.6,54.3,0.4,12,0.33,0
3040,56.0,11280.0,181.2,53.2,0.58,0,0.385,1
3041,52.6,11401.0,179.7,52.8,0.47,0,0.344,0
3042,50.7,11374.0,172.4,52.5,0.5,0,0.338,0
3043,51.7,12574.0,180.4,52.7,0.26,0,0.33,0
3044,53.4,11692.0,168.6,53.4,0.59,12,0.388,0
3045,52.0,11787.0,176.5,54.2,0.43,0,0.345,0
3046,54.2,11435.0,176.6,55.5,0.61,12,0.373,0
3047,54.3,12079.0,181.7,56.8,0.52,0,0.36,1
3048,55.2,12711.0,191.3,58.4,0.45,12,0.347,0
3049,56.5,12232.0,183.4,59.9,0.34,12,0.386,0
3050,55.5,12270.0,188.7,61.2,0.73,12,0.357,0
3051,50.6,12226.0,183.9,62.4,0.6,12,0.309,0
3052,50.7,10847.0,186.8,63.4,0.61,12,0.303,0
3053,52.8,11211.0,191.1,64.0,0.71,12,0.318,0
3054,51.9,11692.0,175.6,64.3,0.56,0,0.345,0
3055,50.1,11339.0,175.2,64.2,0.67,12,0.324,0
3056,51.9,11114.0,184.0,63.5,0.49,12,0.324,0
3057,51.8,10560.0,180.0,62.6,0.62,12,0.333,0
3058,51.3,10940.0,181.3,61.3,0.49,12,0.323,0
3059,52.2,11714.0,178.5,60.0,0.5,12,0.342,0
3060,55.9,11857.0,176.4,58.4,0.57,12,0.399,0
3061,53.5,11362.0,189.7,56.8,0.43,12,0.33,0
3062,59.2,11984.0,173.4,55.2,0.6,12,0.458,0
3063,53.4,11637.0,184.1,54.1,0.54,12,0.343,0
3064,52.3,12716.0,183.1,53.0,0.37,12,0.331,0
3065,53.0,11851.0,170.5,52.4,0.53,0,0.376,1
3066,53.6,12463.0,175.0,52.5,0.54,0,0.371,1
3067,54.1,12129.0,176.0,52.8,0.67,12,0.374,0
3068,58.2,11017.0,183.4,53.6,0.61,12,0.409,1
3069,50.9,11947.0,177.8,54.5,0.73,0,0.326,0
3070,55.1,11157.0,179.5,55.9,0.64,12,0.378,0
3071,53.5,11958.0,171.3,57.3,0.54,12,0.38,0
