Sample_ID,Porosity_frac,Permeability_md,Pc_psi,Sw_frac,IFT_dynes_cm,Contact_Angle_deg
12202,0.232,91.34,7.75,0.6069,30,0
12203,0.0947,2.53,46.43,0.4004,30,0
12204,0.1671,21.71,49.4,0.2494,30,0
12205,0.2056,72.06,3.17,1.0,30,0
12206,0.2113,30.28,11.37,0.5491,30,0
12207,0.2026,33.1,25.8,0.3637,30,0
12208,0.2045,24.66,25.91,0.3668,30,0
12209,0.1932,57.86,17.33,0.4688,30,0
12210,0.0836,3.3,9.56,1.0,30,0
12211,0.1075,2.31,7.75,1.0,30,0
12212,0.1487,12.09,24.63,0.369,30,0
12213,0.0349,0.91,3.84,1.0,30,0
12214,0.1991,53.34,8.39,0.6988,30,0
12215,0.2084,52.71,12.55,0.4635,30,0
12216,0.1493,7.24,26.74,0.5328,30,0
12217,0.129,7.81,7.02,1.0,30,0
12218,0.1623,11.17,11.93,0.8225,30,0
12219,0.1618,12.97,4.91,1.0,30,0
12220,0.1385,14.19,27.2,0.3656,30,0
12221,0.1592,23.8,23.09,0.3788,30,0
12222,0.1327,9.9,25.73,0.4061,30,0
12223,0.1685,37.78,0.89,1.0,30,0
12224,0.1611,20.8,10.01,0.7679,30,0
12225,0.1511,5.88,2.19,1.0,30,0
12226,0.2135,60.47,16.8,0.4058,30,0
12227,0.0695,2.39,5.6,1.0,30,0
12228,0.1839,10.91,22.35,0.6049,30,0
12229,0.1778,38.87,1.01,1.0,30,0
12230,0.0961,5.12,10.8,0.9239,30,0
12231,0.1894,17.66,1.98,1.0,30,0
12232,0.1893,23.38,12.24,0.6013,30,0
12233,0.1061,4.34,14.02,0.81,30,0
12234,0.1632,11.17,9.3,0.9837,30,0
12235,0.1485,10.1,4.92,1.0,30,0
12236,0.0998,6.28,0.5,1.0,30,0
12237,0.2125,192.87,16.28,0.1623,30,0
12238,0.102,4.88,30.65,0.5384,30,0
12239,0.2199,40.69,19.84,0.3733,30,0
12240,0.1226,7.6,33.53,0.3807,30,0
12241,0.107,3.31,39.78,0.4512,30,0
12242,0.1586,13.78,8.96,0.823,30,0
12243,0.1473,26.55,17.96,0.4962,30,0
12244,0.1861,36.77,7.6,0.7578,30,0
12245,0.2322,79.42,37.8,0.2491,30,0
12246,0.2756,417.5,12.42,0.2351,30,0
12247,0.1548,16.45,20.94,0.5179,30,0
12248,0.126,5.5,0.5,1.0,30,0
12249,0.1732,20.98,12.85,0.5574,30,0
12250,0.1582,8.85,20.32,0.5358,30,0
12251,0.2021,37.01,4.46,1.0,30,0
12252,0.0686,2.57,0.5,1.0,30,0
12253,0.2541,208.93,20.42,0.25,30,0
12254,0.1915,34.03,6.19,0.8865,30,0
12255,0.0959,1.61,8.4,1.0,30,0
12256,0.1065,5.2,12.38,0.9584,30,0
12257,0.1545,32.44,1.75,1.0,30,0
12258,0.2153,49.98,1.64,1.0,30,0
12259,0.0738,2.65,48.62,0.2301,30,0
12260,0.1585,28.66,6.21,0.9082,30,0
12261,0.0569,1.18,4.43,1.0,30,0
12262,0.1652,10.94,0.73,1.0,30,0
12263,0.1919,46.27,2.87,1.0,30,0
12264,0.1335,6.29,8.46,1.0,30,0
12265,0.0913,2.0,6.28,1.0,30,0
12266,0.1729,14.52,8.29,1.0,30,0
12267,0.1063,5.9,18.26,0.6187,30,0
12268,0.1578,25.93,15.4,0.5183,30,0
12269,0.0878,4.21,10.19,0.9579,30,0
12270,0.1287,4.82,25.3,0.5938,30,0
12271,0.0663,1.08,29.21,0.7575,30,0
12272,0.139,14.94,13.4,0.6586,30,0
12273,0.1849,10.04,1.88,1.0,30,0
12274,0.0714,2.93,7.82,1.0,30,0
12275,0.1793,15.37,15.1,0.566,30,0
12276,0.2297,41.78,0.97,1.0,30,0
12277,0.1418,9.41,0.5,1.0,30,0
12278,0.1475,16.81,44.44,0.2144,30,0
12279,0.1482,16.91,19.64,0.4863,30,0
12280,0.087,2.87,2.49,1.0,30,0
12281,0.2703,143.73,8.84,0.4643,30,0
12282,0.1034,6.92,3.23,1.0,30,0
12283,0.1447,26.77,0.5,1.0,30,0
12284,0.1942,30.66,7.46,0.853,30,0
12285,0.1549,10.3,15.68,0.6509,30,0
12286,0.2185,25.23,46.23,0.2919,30,0
12287,0.1342,16.36,22.03,0.394,30,0
12288,0.0793,2.22,3.92,1.0,30,0
12289,0.1573,8.18,6.15,1.0,30,0
12290,0.123,5.84,11.03,0.9162,30,0
12291,0.1239,7.0,3.18,1.0,30,0
12292,0.1032,2.55,26.84,0.68,30,0
12293,0.1921,47.07,2.76,1.0,30,0
12294,0.2439,83.3,5.14,0.7859,30,0
12295,0.1719,39.39,12.93,0.4756,30,0
12296,0.1806,55.96,1.97,1.0,30,0
12297,0.128,8.06,14.7,0.7149,30,0
12298,0.0682,5.68,43.3,0.3276,30,0
12299,0.1143,4.79,17.64,0.6426,30,0
12300,0.1463,26.39,25.13,0.294,30,0
12301,0.1665,16.0,8.66,0.791,30,0
12302,0.15,11.1,6.82,1.0,30,0
12303,0.2108,57.64,5.98,0.8199,30,0
12304,0.1782,19.8,16.2,0.6029,30,0
12305,0.1138,4.45,10.96,1.0,30,0
12306,0.1115,5.38,9.59,1.0,30,0
12307,0.2194,27.62,1.59,1.0,30,0
12308,0.2079,42.52,16.78,0.4464,30,0
12309,0.1919,23.62,19.39,0.4376,30,0
12310,0.2625,118.66,3.28,0.956,30,0
12311,0.2418,86.66,21.39,0.2871,30,0
12312,0.2124,20.68,31.73,0.3534,30,0
12313,0.1131,4.45,2.88,1.0,30,0
12314,0.087,2.53,9.02,1.0,30,0
12315,0.1184,7.65,31.33,0.3593,30,0
12316,0.181,30.08,10.02,0.5943,30,0
12317,0.2231,109.07,25.33,0.28,30,0
12318,0.1836,20.1,3.65,1.0,30,0
12319,0.1879,49.52,0.99,1.0,30,0
12320,0.1397,9.08,0.92,1.0,30,0
12321,0.1911,25.72,53.83,0.272,30,0
12322,0.1925,32.72,2.7,1.0,30,0
12323,0.0371,1.13,30.03,0.6402,30,0
12324,0.1441,7.42,5.69,1.0,30,0
12325,0.1939,38.08,0.61,1.0,30,0
12326,0.1057,16.93,4.14,1.0,30,0
12327,0.0729,2.9,10.56,0.9316,30,0
12328,0.0614,0.66,1.69,1.0,30,0
12329,0.1621,7.85,38.3,0.4504,30,0
12330,0.1571,11.18,34.52,0.3467,30,0
12331,0.1233,4.22,2.42,1.0,30,0
12332,0.1413,14.46,20.04,0.5366,30,0
12333,0.1691,22.37,9.26,0.748,30,0
12334,0.2069,27.24,60.37,0.1692,30,0
12335,0.0454,0.72,0.85,1.0,30,0
12336,0.0882,2.52,9.55,1.0,30,0
12337,0.1316,8.45,5.04,1.0,30,0
12338,0.201,24.21,19.44,0.465,30,0
12339,0.1959,21.91,1.77,1.0,30,0
12340,0.1856,21.46,14.84,0.5972,30,0
12341,0.1329,7.69,44.36,0.3996,30,0
12342,0.1271,8.22,9.07,0.9476,30,0
12343,0.1289,5.08,9.08,1.0,30,0
12344,0.1648,30.63,10.27,0.6052,30,0
12345,0.0879,4.04,8.06,1.0,30,0
12346,0.1618,33.79,8.9,0.6866,30,0
12347,0.1847,15.63,9.33,0.8472,30,0
12348,0.1334,11.54,93.72,0.0784,30,0
12349,0.1266,5.54,1.86,1.0,30,0
12350,0.0824,2.39,5.04,1.0,30,0
12351,0.1769,5.6,3.55,1.0,30,0
12352,0.143,8.2,11.79,0.8142,30,0
12353,0.02,0.71,0.5,1.0,30,0
12354,0.164,9.61,38.09,0.4582,30,0
12355,0.1866,36.94,11.36,0.6075,30,0
12356,0.1732,24.06,33.96,0.2537,30,0
12357,0.1127,6.72,6.35,1.0,30,0
12358,0.1562,12.89,2.44,1.0,30,0
12359,0.127,6.25,3.2,1.0,30,0
12360,0.1442,14.56,9.54,0.8275,30,0
12361,0.2138,77.33,0.62,1.0,30,0
12362,0.1985,38.95,22.84,0.3834,30,0
12363,0.1281,22.76,23.46,0.399,30,0
12364,0.0975,6.74,18.16,0.5919,30,0
12365,0.2194,29.96,34.0,0.2396,30,0
12366,0.0756,1.61,11.96,1.0,30,0
12367,0.1274,9.0,9.79,0.8719,30,0
12368,0.1441,24.54,11.3,0.5685,30,0
12369,0.1844,29.62,3.01,1.0,30,0
12370,0.2019,27.22,10.77,0.6819,30,0
12371,0.2169,17.35,11.71,0.761,30,0
12372,0.1784,9.63,21.7,0.5676,30,0
12373,0.1581,23.23,6.41,1.0,30,0
12374,0.0943,3.88,1.45,1.0,30,0
12375,0.08,4.42,13.65,0.7244,30,0
12376,0.1361,13.12,23.26,0.555,30,0
12377,0.1541,15.0,52.38,0.1861,30,0
12378,0.055,1.36,1.42,1.0,30,0
12379,0.2129,21.03,20.58,0.4493,30,0
12380,0.1608,30.79,13.59,0.5323,30,0
12381,0.1454,11.1,0.5,1.0,30,0
12382,0.2227,210.47,19.0,0.2207,30,0
12383,0.1238,5.37,0.5,1.0,30,0
12384,0.1058,7.9,23.07,0.5041,30,0
12385,0.1531,7.58,19.17,0.7142,30,0
12386,0.1405,11.12,17.47,0.63,30,0
12387,0.1062,8.21,1.92,1.0,30,0
12388,0.0404,2.25,37.71,0.4454,30,0
12389,0.1042,6.32,34.38,0.3736,30,0
12390,0.1501,10.84,34.58,0.4129,30,0
12391,0.2174,53.21,6.7,0.7847,30,0
12392,0.2457,171.18,10.16,0.3796,30,0
12393,0.2326,60.5,1.83,1.0,30,0
12394,0.0901,4.8,0.79,1.0,30,0
12395,0.0581,5.29,0.91,1.0,30,0
12396,0.148,10.06,12.62,0.7634,30,0
12397,0.2615,103.7,5.82,0.7107,30,0
12398,0.168,9.99,13.0,0.8304,30,0
12399,0.0603,2.48,13.47,0.9725,30,0
12400,0.115,6.68,35.64,0.4474,30,0
12401,0.2008,30.22,32.09,0.3323,30,0
12402,0.1706,27.88,19.02,0.4472,30,0
12403,0.1425,9.58,25.6,0.4957,30,0
12404,0.1685,27.66,0.5,1.0,30,0
12405,0.02,0.8,0.5,1.0,30,0
12406,0.1371,13.8,9.2,0.7599,30,0
12407,0.2104,34.22,15.91,0.5106,30,0
12408,0.1103,4.48,23.7,0.5708,30,0
12409,0.1353,4.47,8.89,1.0,30,0
12410,0.0708,1.3,42.24,0.5465,30,0
12411,0.2584,82.09,25.31,0.2692,30,0
12412,0.1318,5.13,1.63,1.0,30,0
12413,0.1768,16.27,8.7,0.9566,30,0
12414,0.1766,25.15,79.11,0.1709,30,0
12415,0.2828,74.77,7.91,0.7486,30,0
12416,0.1449,10.13,7.32,1.0,30,0
12417,0.0846,6.38,5.22,1.0,30,0
12418,0.1637,14.99,10.0,0.6935,30,0
12419,0.192,56.88,19.63,0.3854,30,0
12420,0.1622,9.93,0.73,1.0,30,0
12421,0.1187,3.87,27.09,0.5547,30,0
12422,0.0722,1.92,37.44,0.4724,30,0
12423,0.0736,2.81,22.79,0.6035,30,0
12424,0.1944,34.37,37.09,0.2582,30,0
12425,0.1218,8.29,1.5,1.0,30,0
12426,0.1366,5.88,8.97,1.0,30,0
12427,0.1268,5.16,1.11,1.0,30,0
12428,0.2128,13.49,27.19,0.3728,30,0
12429,0.1296,9.14,45.72,0.3065,30,0
12430,0.1308,8.78,5.3,1.0,30,0
12431,0.2117,61.51,11.5,0.4344,30,0
12432,0.2216,77.14,5.3,0.798,30,0
12433,0.0933,1.76,7.14,1.0,30,0
12434,0.1602,18.05,9.71,0.7862,30,0
12435,0.1522,4.8,23.47,0.6497,30,0
12436,0.1497,9.04,2.38,1.0,30,0
12437,0.1551,17.66,2.56,1.0,30,0
12438,0.125,9.44,3.38,1.0,30,0
12439,0.1819,16.06,0.82,1.0,30,0
12440,0.1829,27.32,15.47,0.4969,30,0
12441,0.1643,17.35,3.16,1.0,30,0
12442,0.107,5.61,8.63,1.0,30,0
12443,0.1186,5.73,17.36,0.6772,30,0
12444,0.0681,2.16,8.94,1.0,30,0
12445,0.1362,4.37,35.47,0.471,30,0
12446,0.2585,128.31,21.99,0.3203,30,0
12447,0.1085,4.71,4.78,1.0,30,0
12448,0.0889,2.91,2.1,1.0,30,0
12449,0.1672,17.88,33.73,0.3639,30,0
12450,0.1446,10.67,7.59,1.0,30,0
12451,0.1215,9.63,7.23,1.0,30,0
12452,0.1796,66.08,24.91,0.2916,30,0
12453,0.1604,23.55,0.5,1.0,30,0
12454,0.122,6.45,9.0,1.0,30,0
12455,0.1149,7.32,18.79,0.6014,30,0
12456,0.1423,6.67,28.33,0.4298,30,0
12457,0.1874,34.8,32.47,0.301,30,0
12458,0.1727,8.42,9.4,1.0,30,0
12459,0.0527,1.42,28.23,0.5254,30,0
12460,0.1505,11.5,0.55,1.0,30,0
12461,0.0704,1.93,5.47,1.0,30,0
12462,0.2636,167.52,0.5,1.0,30,0
12463,0.125,3.82,2.71,1.0,30,0
12464,0.1544,10.03,19.35,0.4956,30,0
12465,0.1218,16.61,0.5,1.0,30,0
12466,0.1461,8.62,11.11,0.9207,30,0
12467,0.1159,8.6,8.02,1.0,30,0
12468,0.1641,20.21,1.97,1.0,30,0
12469,0.237,76.06,17.36,0.3942,30,0
12470,0.1644,30.6,17.72,0.3768,30,0
12471,0.2441,71.82,19.44,0.3637,30,0
12472,0.0927,3.47,21.74,0.6162,30,0
12473,0.2087,17.83,5.67,1.0,30,0
12474,0.1588,14.68,77.07,0.2415,30,0
12475,0.201,18.57,1.14,1.0,30,0
12476,0.24,63.53,15.65,0.4374,30,0
12477,0.1272,9.35,52.99,0.305,30,0
12478,0.1045,7.49,3.81,1.0,30,0
12479,0.1779,23.12,4.89,1.0,30,0
12480,0.053,1.44,12.87,1.0,30,0
12481,0.1702,9.17,22.8,0.5326,30,0
12482,0.1386,10.37,5.98,1.0,30,0
12483,0.0998,4.04,27.19,0.5547,30,0
12484,0.1728,43.31,4.14,1.0,30,0
12485,0.1074,3.41,31.12,0.531,30,0
12486,0.12,10.35,4.37,1.0,30,0
12487,0.1729,17.32,14.41,0.5735,30,0
12488,0.2266,61.81,6.64,0.7933,30,0
12489,0.1345,12.03,5.83,1.0,30,0
12490,0.2141,37.46,6.55,0.8535,30,0
12491,0.1781,28.24,10.37,0.6157,30,0
12492,0.1265,14.13,27.97,0.3402,30,0
12493,0.1286,3.3,21.36,0.7002,30,0
12494,0.0627,2.18,8.95,1.0,30,0
12495,0.1653,13.84,4.97,1.0,30,0
12496,0.1325,6.35,28.89,0.4561,30,0
12497,0.2019,36.71,30.62,0.3599,30,0
12498,0.1932,29.82,9.07,0.8023,30,0
12499,0.1217,9.76,17.85,0.518,30,0
12500,0.1283,3.04,6.91,1.0,30,0
12501,0.1936,22.49,2.42,1.0,30,0
12502,0.1106,3.59,5.82,1.0,30,0
12503,0.0869,4.9,17.19,0.6432,30,0
12504,0.0834,3.76,22.01,0.5518,30,0
12505,0.1565,10.32,28.62,0.5288,30,0
12506,0.1661,49.61,0.5,1.0,30,0
12507,0.1565,12.11,9.99,0.804,30,0
12508,0.1021,7.16,4.8,1.0,30,0
12509,0.0594,1.95,17.28,0.7303,30,0
12510,0.1483,23.63,4.22,1.0,30,0
12511,0.1175,4.78,12.53,1.0,30,0
12512,0.178,14.03,18.67,0.5523,30,0
12513,0.14,7.96,22.05,0.5432,30,0
12514,0.1994,33.31,4.71,1.0,30,0
12515,0.1458,10.09,1.38,1.0,30,0
12516,0.1608,11.35,3.7,1.0,30,0
12517,0.1827,21.82,13.71,0.5755,30,0
12518,0.1968,152.68,0.62,1.0,30,0
12519,0.2108,35.38,2.59,1.0,30,0
12520,0.1618,10.95,80.97,0.1996,30,0
12521,0.1429,12.23,7.23,0.9672,30,0
12522,0.0853,6.49,10.29,0.8954,30,0
12523,0.1092,3.9,0.5,1.0,30,0
12524,0.13,6.28,13.44,0.8351,30,0
12525,0.1041,4.82,5.9,1.0,30,0
12526,0.1851,26.68,11.33,0.5802,30,0
12527,0.12,3.37,11.2,1.0,30,0
12528,0.2619,60.33,51.38,0.331,30,0
12529,0.189,30.04,4.68,1.0,30,0
12530,0.1577,12.49,12.67,0.7538,30,0
12531,0.1335,12.19,7.21,1.0,30,0
12532,0.1132,6.24,8.22,0.9956,30,0
12533,0.1602,16.85,0.86,1.0,30,0
12534,0.2258,44.96,17.49,0.4742,30,0
12535,0.1326,5.24,3.26,1.0,30,0
12536,0.115,1.93,9.48,1.0,30,0
12537,0.1539,28.33,8.54,0.724,30,0
12538,0.1391,17.98,9.47,0.6963,30,0
12539,0.1183,3.18,7.06,1.0,30,0
12540,0.1438,5.05,4.16,1.0,30,0
12541,0.1094,4.35,8.93,1.0,30,0
12542,0.0259,5.11,0.71,1.0,30,0
12543,0.1196,8.26,4.16,1.0,30,0
12544,0.1439,8.85,23.05,0.5009,30,0
12545,0.1008,5.58,27.76,0.5171,30,0
12546,0.1173,4.9,18.85,0.8334,30,0
12547,0.177,9.26,15.02,0.7468,30,0
12548,0.1866,14.9,25.01,0.4914,30,0
12549,0.151,8.33,2.05,1.0,30,0
12550,0.2043,48.93,11.17,0.558,30,0
12551,0.1645,22.41,1.85,1.0,30,0
12552,0.0888,1.81,22.57,0.7257,30,0
12553,0.1756,22.84,11.03,0.654,30,0
12554,0.1803,25.2,24.91,0.3934,30,0
12555,0.0981,7.23,24.07,0.4341,30,0
12556,0.0639,2.03,9.42,1.0,30,0
12557,0.1654,12.3,10.3,0.7511,30,0
12558,0.1276,12.07,0.5,1.0,30,0
12559,0.1015,3.17,11.12,1.0,30,0
12560,0.0886,2.14,16.97,0.9187,30,0
12561,0.1552,10.97,3.99,1.0,30,0
12562,0.15,9.21,64.61,0.336,30,0
12563,0.1425,7.38,55.23,0.3254,30,0
12564,0.1335,11.02,4.99,1.0,30,0
12565,0.0677,3.24,18.72,0.5705,30,0
12566,0.1117,7.23,0.5,1.0,30,0
12567,0.1902,23.1,16.44,0.5627,30,0
12568,0.1092,8.0,14.67,0.6018,30,0
12569,0.0489,1.64,25.9,0.586,30,0
12570,0.1064,6.91,5.44,1.0,30,0
12571,0.0617,3.37,31.56,0.463,30,0
12572,0.1399,16.79,29.28,0.3957,30,0
12573,0.1853,17.86,16.61,0.5697,30,0
12574,0.056,1.66,9.59,1.0,30,0
12575,0.1515,30.29,14.45,0.431,30,0
12576,0.0864,3.21,19.64,0.7455,30,0
12577,0.2351,79.12,55.48,0.1732,30,0
12578,0.111,11.49,1.95,1.0,30,0
12579,0.1092,2.73,5.63,1.0,30,0
12580,0.0664,3.09,22.76,0.4808,30,0
12581,0.1588,18.5,7.89,0.9043,30,0
12582,0.1231,7.62,16.74,0.6442,30,0
12583,0.1341,10.85,2.14,1.0,30,0
12584,0.2261,84.38,18.52,0.3557,30,0
12585,0.132,5.26,16.82,0.8996,30,0
12586,0.1521,13.09,13.22,0.7466,30,0
12587,0.206,66.94,21.74,0.3025,30,0
12588,0.1721,16.85,31.82,0.2851,30,0
12589,0.077,1.77,26.52,0.6232,30,0
12590,0.1609,22.34,2.05,1.0,30,0
12591,0.095,3.02,20.46,0.6858,30,0
12592,0.2025,65.9,8.96,0.562,30,0
12593,0.0932,4.54,6.09,1.0,30,0
12594,0.3087,429.84,31.76,0.2193,30,0
12595,0.2294,70.87,12.3,0.4246,30,0
12596,0.1272,4.68,10.43,0.9921,30,0
12597,0.1637,12.48,23.03,0.5329,30,0
12598,0.1684,30.1,12.09,0.6351,30,0
12599,0.2076,31.2,29.28,0.3094,30,0
12600,0.1653,20.71,1.63,1.0,30,0
12601,0.2287,54.74,22.45,0.3798,30,0
12602,0.1416,10.51,2.68,1.0,30,0
12603,0.1387,7.85,3.83,1.0,30,0
12604,0.1402,8.03,2.97,1.0,30,0
12605,0.2075,34.13,4.09,1.0,30,0
12606,0.1348,18.88,19.74,0.47,30,0
12607,0.1325,17.28,15.98,0.499,30,0
12608,0.2016,31.64,3.92,1.0,30,0
12609,0.0587,1.04,4.72,1.0,30,0
12610,0.1494,17.67,1.57,1.0,30,0
12611,0.1678,15.84,8.03,0.9436,30,0
12612,0.2019,90.25,7.14,0.626,30,0
12613,0.1419,1.95,2.36,1.0,30,0
12614,0.251,78.93,26.99,0.3124,30,0
12615,0.1661,13.34,28.72,0.4049,30,0
12616,0.175,21.91,1.73,1.0,30,0
12617,0.2181,91.02,4.65,0.8361,30,0
12618,0.1507,23.88,19.98,0.3632,30,0
12619,0.1669,19.7,30.6,0.3604,30,0
12620,0.1444,16.29,1.12,1.0,30,0
12621,0.1108,6.82,34.9,0.4535,30,0
12622,0.1203,11.77,0.95,1.0,30,0
12623,0.1206,5.16,15.07,0.7949,30,0
12624,0.1403,11.55,0.5,1.0,30,0
12625,0.0486,0.74,39.52,0.6166,30,0
12626,0.1797,20.39,6.55,0.995,30,0
12627,0.1487,10.53,15.7,0.6095,30,0
12628,0.1871,8.14,3.06,1.0,30,0
12629,0.177,15.86,5.81,1.0,30,0
12630,0.056,2.18,20.63,0.7075,30,0
12631,0.2518,123.36,54.18,0.1693,30,0
12632,0.144,10.77,72.52,0.209,30,0
12633,0.1162,10.23,24.89,0.4085,30,0
12634,0.0752,3.82,28.18,0.5034,30,0
12635,0.1602,12.54,52.3,0.2113,30,0
12636,0.2305,64.35,0.62,1.0,30,0
12637,0.1788,42.23,2.8,1.0,30,0
12638,0.2104,33.96,0.81,1.0,30,0
12639,0.1819,23.47,10.43,0.7217,30,0
12640,0.1567,7.92,47.73,0.3559,30,0
12641,0.1022,2.14,13.1,1.0,30,0
12642,0.1372,9.57,12.16,0.7281,30,0
12643,0.1714,9.18,26.29,0.5738,30,0
12644,0.1779,42.89,39.67,0.2099,30,0
12645,0.2127,17.66,17.99,0.5666,30,0
12646,0.2098,84.33,33.86,0.2479,30,0
12647,0.2065,51.26,2.89,1.0,30,0
12648,0.1167,7.04,10.5,0.8713,30,0
12649,0.0563,1.41,6.8,1.0,30,0
12650,0.275,64.24,6.06,0.7626,30,0
12651,0.206,62.26,3.62,1.0,30,0
12652,0.1014,2.36,33.66,0.5443,30,0
12653,0.2177,74.52,8.98,0.5915,30,0
12654,0.1871,19.27,11.33,0.6338,30,0
12655,0.1468,14.77,4.85,1.0,30,0
12656,0.2326,84.58,49.39,0.1735,30,0
12657,0.2271,61.17,14.17,0.3724,30,0
12658,0.1668,26.62,0.5,1.0,30,0
12659,0.2279,21.5,4.68,1.0,30,0
12660,0.1932,25.53,110.02,0.1981,30,0
12661,0.1263,7.54,55.2,0.296,30,0
12662,0.1334,11.4,11.8,0.694,30,0
12663,0.1085,4.13,12.46,1.0,30,0
12664,0.1097,8.17,34.78,0.3965,30,0
12665,0.168,7.85,18.49,0.7304,30,0
12666,0.1281,5.68,40.37,0.4264,30,0
12667,0.1548,14.35,9.78,0.8036,30,0
12668,0.1554,8.26,55.88,0.2633,30,0
12669,0.1597,22.26,11.63,0.6244,30,0
12670,0.049,1.74,15.53,0.8327,30,0
12671,0.142,10.63,1.29,1.0,30,0
12672,0.1589,14.27,14.19,0.6229,30,0
12673,0.1457,8.39,21.9,0.5835,30,0
12674,0.1122,9.91,8.68,0.9807,30,0
12675,0.0648,1.82,10.47,1.0,30,0
12676,0.1054,18.69,7.5,0.6859,30,0
12677,0.1574,26.5,52.13,0.2213,30,0
12678,0.188,22.03,9.71,0.7524,30,0
12679,0.2191,42.37,2.02,1.0,30,0
12680,0.1368,15.52,0.5,1.0,30,0
12681,0.1665,21.64,22.21,0.4352,30,0
12682,0.158,14.69,11.9,0.6875,30,0
12683,0.2046,27.8,0.5,1.0,30,0
12684,0.1049,1.84,7.23,1.0,30,0
12685,0.1102,4.17,36.81,0.4134,30,0
12686,0.221,81.8,44.28,0.1825,30,0
12687,0.02,0.64,0.83,1.0,30,0
12688,0.1454,10.3,1.98,1.0,30,0
12689,0.2478,49.74,0.5,1.0,30,0
12690,0.1713,10.89,30.45,0.4138,30,0
12691,0.1341,7.49,1.1,1.0,30,0
12692,0.1623,14.23,1.71,1.0,30,0
12693,0.1193,7.97,3.87,1.0,30,0
12694,0.1443,12.64,37.38,0.3449,30,0
12695,0.1201,5.37,17.48,0.7093,30,0
12696,0.2062,46.08,14.39,0.4937,30,0
12697,0.2385,67.22,23.03,0.2861,30,0
12698,0.1628,10.38,17.73,0.691,30,0
12699,0.0939,2.31,20.55,0.727,30,0
12700,0.1049,6.5,1.15,1.0,30,0
12701,0.1219,9.77,13.37,0.6353,30,0
12702,0.1565,22.35,20.99,0.4689,30,0
12703,0.1063,3.63,12.51,0.9183,30,0
12704,0.0726,4.84,0.5,1.0,30,0
12705,0.1744,22.48,3.56,1.0,30,0
12706,0.2232,37.59,49.41,0.2356,30,0
12707,0.1335,5.78,18.3,0.7476,30,0
12708,0.079,2.46,17.5,0.7651,30,0
12709,0.2937,627.0,16.19,0.278,30,0
12710,0.2037,31.19,2.05,1.0,30,0
12711,0.1433,8.84,0.5,1.0,30,0
12712,0.1868,34.56,8.71,0.6891,30,0
12713,0.1322,10.49,8.81,0.9507,30,0
12714,0.1932,34.49,25.05,0.2996,30,0
12715,0.1516,14.75,3.01,1.0,30,0
12716,0.1701,13.59,4.83,1.0,30,0
12717,0.1694,10.63,1.22,1.0,30,0
12718,0.0532,2.15,7.66,1.0,30,0
12719,0.2185,124.68,4.44,0.7101,30,0
12720,0.1318,3.94,4.58,1.0,30,0
12721,0.088,2.38,4.4,1.0,30,0
12722,0.1171,9.44,3.95,1.0,30,0
12723,0.1235,3.84,5.78,1.0,30,0
12724,0.1544,11.45,11.54,0.7652,30,0
12725,0.2271,27.81,8.64,0.8607,30,0
12726,0.1931,40.22,0.98,1.0,30,0
12727,0.2113,32.38,8.32,0.7885,30,0
12728,0.1064,8.44,28.09,0.4202,30,0
12729,0.1803,12.93,1.59,1.0,30,0
12730,0.1885,19.87,43.33,0.3292,30,0
12731,0.0977,1.48,5.54,1.0,30,0
12732,0.1996,24.16,0.5,1.0,30,0
12733,0.0781,2.12,4.38,1.0,30,0
12734,0.2245,140.95,1.08,1.0,30,0
12735,0.1185,7.5,12.53,0.7428,30,0
12736,0.1059,9.76,5.7,1.0,30,0
12737,0.0946,4.84,24.67,0.5311,30,0
12738,0.1283,5.72,19.79,0.6672,30,0
12739,0.2582,186.59,9.48,0.491,30,0
12740,0.1907,37.65,12.34,0.5016,30,0
12741,0.0598,1.9,14.08,0.9352,30,0
12742,0.1868,74.07,4.74,0.7626,30,0
12743,0.2109,51.0,2.25,1.0,30,0
12744,0.1441,8.69,7.09,1.0,30,0
12745,0.1449,17.6,1.49,1.0,30,0
12746,0.1386,11.97,5.67,1.0,30,0
12747,0.2755,129.94,12.06,0.4375,30,0
12748,0.135,4.69,11.65,1.0,30,0
12749,0.1273,14.52,1.93,1.0,30,0
12750,0.1278,7.29,0.5,1.0,30,0
12751,0.1103,2.18,1.4,1.0,30,0
12752,0.2509,169.01,0.55,1.0,30,0
12753,0.0879,2.95,7.67,1.0,30,0
12754,0.1824,15.87,7.41,0.9368,30,0
12755,0.0862,1.51,4.15,1.0,30,0
12756,0.1496,7.55,3.64,1.0,30,0
12757,0.165,20.21,7.57,0.824,30,0
12758,0.1237,4.53,1.36,1.0,30,0
12759,0.2081,24.63,3.62,1.0,30,0
12760,0.1361,8.82,7.81,1.0,30,0
12761,0.1976,49.01,1.49,1.0,30,0
12762,0.24,62.43,27.57,0.2875,30,0
12763,0.1627,6.02,16.91,0.7973,30,0
12764,0.196,13.36,7.25,1.0,30,0
12765,0.1513,15.18,2.44,1.0,30,0
12766,0.1742,25.62,3.24,1.0,30,0
12767,0.1301,12.39,1.92,1.0,30,0
12768,0.1615,15.31,2.62,1.0,30,0
12769,0.1168,9.1,8.24,0.98,30,0
12770,0.145,13.99,4.23,1.0,30,0
12771,0.2263,57.83,32.39,0.2222,30,0
12772,0.1888,26.45,48.64,0.2335,30,0
12773,0.1474,28.26,17.63,0.3967,30,0
