p_psia,t_f,meg_wt_pct,hydrate_event
1058.0,80.9,14.2,0
3580.0,58.2,0.0,1
2002.0,64.0,25.3,0
2527.0,66.0,0.0,0
1697.0,66.0,26.8,0
1439.0,46.7,0.0,1
1131.0,68.0,7.3,0
3683.0,53.4,30.0,0
3278.0,71.0,0.0,0
880.0,43.0,0.0,1
3088.0,89.7,0.0,0
1907.0,77.5,0.0,0
455.0,57.9,0.0,0
2302.0,51.6,0.0,1
868.0,56.3,20.1,0
1156.0,74.7,0.0,0
2906.0,71.0,0.0,0
1326.0,73.6,0.0,0
3611.0,83.9,0.0,0
2766.0,60.1,26.3,0
3396.0,71.8,15.5,0
2615.0,59.3,12.7,0
3528.0,70.1,0.0,0
1702.0,61.1,0.0,0
2377.0,77.7,0.0,0
2257.0,35.3,23.4,1
3654.0,46.9,0.0,1
994.0,51.3,29.2,0
2481.0,87.0,10.7,0
3116.0,62.9,11.7,0
1732.0,55.0,12.3,0
3523.0,57.2,37.6,0
1743.0,59.9,0.0,1
1024.0,82.7,0.0,0
2503.0,87.9,18.2,0
1914.0,81.4,28.1,0
455.0,81.3,0.0,0
651.0,45.9,0.0,1
1103.0,49.8,0.0,1
3170.0,67.8,37.4,0
3611.0,71.1,0.0,0
2364.0,46.1,0.0,1
780.0,76.0,0.0,0
2324.0,46.0,24.4,1
3480.0,49.5,9.9,1
3098.0,51.9,0.0,1
1448.0,81.5,25.3,0
846.0,75.3,0.0,0
3642.0,64.2,30.8,0
3475.0,80.1,27.9,0
593.0,79.7,0.0,0
3365.0,56.4,16.1,0
750.0,78.0,13.8,0
628.0,46.3,0.0,1
3131.0,62.7,0.0,1
2331.0,41.5,9.2,1
1892.0,58.5,0.0,1
3654.0,63.6,12.3,0
3421.0,39.4,0.0,1
607.0,60.4,34.7,0
2618.0,70.8,29.6,0
3180.0,68.8,31.8,0
2382.0,38.0,0.0,1
3939.0,40.2,26.6,1
2870.0,54.3,37.6,0
775.0,81.3,14.9,0
1114.0,82.8,7.4,0
3374.0,52.0,0.0,1
3988.0,74.5,36.4,0
754.0,66.8,0.0,0
761.0,89.1,0.0,0
3148.0,40.2,23.7,1
632.0,65.1,0.0,0
647.0,67.6,15.6,0
3600.0,51.9,0.0,1
3282.0,37.6,0.0,1
3574.0,37.9,12.0,1
2742.0,59.9,0.0,1
1561.0,73.1,7.2,0
3663.0,73.5,14.2,0
1475.0,45.0,0.0,1
1392.0,82.2,0.0,0
3591.0,55.7,0.0,1
2851.0,88.0,32.9,0
3624.0,41.5,0.0,1
961.0,81.0,19.2,0
3828.0,85.0,29.2,0
2606.0,80.2,0.0,0
2805.0,79.5,15.6,0
3691.0,54.9,0.0,1
1771.0,74.2,8.8,0
2990.0,66.9,0.0,0
2705.0,58.3,34.6,0
3236.0,89.6,0.0,0
3629.0,51.0,10.2,1
2848.0,57.7,0.0,1
644.0,84.7,28.4,0
1059.0,50.9,16.6,0
3834.0,43.4,7.9,1
3887.0,52.0,16.3,1
3883.0,76.8,0.0,0
532.0,82.3,0.0,0
1777.0,41.3,0.0,1
3135.0,69.2,37.0,0
3110.0,66.2,0.0,0
709.0,71.8,0.0,0
2594.0,71.9,35.2,0
914.0,87.8,0.0,0
2176.0,54.1,7.2,1
1263.0,51.5,0.0,1
591.0,67.0,0.0,0
688.0,58.6,24.4,0
3679.0,61.1,16.5,0
3081.0,38.8,25.4,1
3755.0,43.2,0.0,1
2092.0,86.4,0.0,0
1888.0,38.8,0.0,1
1690.0,67.5,0.0,0
2619.0,76.5,14.6,0
1666.0,35.7,0.0,1
3087.0,47.3,37.2,0
3285.0,55.7,11.3,1
3553.0,62.9,0.0,1
1274.0,53.8,17.4,0
2297.0,70.7,0.0,0
1204.0,47.5,7.6,1
535.0,36.4,0.0,1
2948.0,35.1,10.1,1
2376.0,54.0,0.0,1
3006.0,54.9,0.0,1
715.0,87.2,0.0,0
3984.0,37.5,0.0,1
3980.0,64.2,6.1,1
2074.0,66.8,0.0,0
3518.0,73.5,39.9,0
1277.0,70.1,0.0,0
3055.0,35.4,0.0,1
3565.0,69.8,0.0,0
3333.0,52.7,0.0,1
3322.0,77.5,10.1,0
2067.0,45.4,0.0,1
3352.0,74.4,33.6,0
2887.0,69.4,0.0,0
877.0,70.9,0.0,0
811.0,44.7,0.0,1
3179.0,71.8,17.2,0
2652.0,75.5,27.8,0
2270.0,61.9,24.2,0
3666.0,53.7,0.0,1
2775.0,44.2,0.0,1
1826.0,50.9,15.3,1
1890.0,77.0,29.9,0
2579.0,57.5,5.8,1
3137.0,73.6,0.0,0
2432.0,75.7,23.1,0
2232.0,72.1,0.0,0
3017.0,72.0,16.7,0
2939.0,68.6,0.0,0
3389.0,63.5,18.4,0
625.0,45.9,0.0,1
3118.0,81.4,38.7,0
2250.0,88.0,9.6,0
669.0,60.7,32.9,0
2844.0,86.3,0.0,0
2980.0,89.9,0.0,0
2285.0,61.7,23.0,0
3258.0,74.8,6.0,0
1481.0,70.4,30.7,0
1127.0,48.0,0.0,1
1663.0,37.6,0.0,1
1876.0,59.9,0.0,1
2905.0,78.3,25.7,0
3444.0,52.9,0.0,1
2995.0,78.1,0.0,0
1026.0,71.0,6.6,0
1718.0,73.3,37.0,0
970.0,50.7,25.7,0
2872.0,60.9,0.0,1
1293.0,45.0,0.0,1
2291.0,48.6,18.0,1
3251.0,39.9,0.0,1
2815.0,42.0,10.9,1
1474.0,46.6,0.0,1
1598.0,66.9,13.5,0
2752.0,59.3,0.0,1
2378.0,49.7,24.1,0
747.0,82.4,21.2,0
3546.0,63.9,0.0,1
2245.0,85.8,0.0,0
2104.0,69.9,0.0,0
1114.0,35.9,5.0,1
1757.0,85.2,0.0,0
1598.0,82.2,0.0,0
1375.0,69.9,23.1,0
2443.0,64.4,36.1,0
2064.0,59.9,8.8,0
3601.0,61.5,0.0,1
3789.0,77.3,14.9,0
1190.0,63.2,0.0,0
760.0,44.7,0.0,1
3227.0,38.2,14.9,1
3982.0,41.9,0.0,1
3509.0,48.8,22.3,1
485.0,55.2,0.0,0
1305.0,84.1,0.0,0
556.0,48.1,5.4,1
3355.0,52.6,0.0,1
2493.0,47.3,21.5,1
2249.0,65.0,21.3,0
2396.0,68.9,0.0,0
1309.0,64.3,39.7,0
2566.0,87.4,6.0,0
510.0,89.7,18.9,0
2726.0,81.1,0.0,0
3044.0,79.3,26.9,0
2823.0,55.1,39.4,0
1596.0,66.9,30.0,0
3375.0,54.3,0.0,1
2976.0,78.1,0.0,0
862.0,44.5,14.6,0
1103.0,46.9,25.4,0
2694.0,37.1,23.3,1
1442.0,68.5,31.7,0
830.0,72.9,0.0,0
958.0,35.2,12.2,1
996.0,63.1,0.0,0
2120.0,55.7,0.0,1
2587.0,78.6,0.0,0
1035.0,37.1,33.6,0
2965.0,37.7,0.0,1
1412.0,69.1,0.0,0
1522.0,67.5,0.0,0
1205.0,80.7,0.0,0
3227.0,67.6,9.6,0
3855.0,87.2,0.0,0
2173.0,52.3,0.0,1
551.0,56.9,0.0,0
1338.0,88.8,26.4,0
969.0,40.9,17.5,1
3434.0,78.8,30.0,0
705.0,35.6,0.0,1
3879.0,61.8,0.0,1
2519.0,43.4,0.0,1
2264.0,67.9,21.4,0
3450.0,78.9,0.0,0
499.0,36.8,0.0,1
3198.0,44.0,22.8,1
820.0,53.8,39.2,0
3427.0,49.1,0.0,1
2305.0,56.1,15.3,0
620.0,87.4,0.0,0
3400.0,40.6,0.0,1
498.0,58.3,0.0,0
898.0,60.1,12.8,0
3272.0,50.4,0.0,1
2074.0,50.3,37.4,0
3573.0,74.3,0.0,0
2688.0,69.0,31.6,0
2645.0,79.7,34.3,0
1452.0,57.3,18.2,0
881.0,68.4,35.5,0
3860.0,84.1,39.6,0
777.0,81.8,38.9,0
2304.0,85.6,0.0,0
1381.0,49.8,18.0,0
1351.0,89.2,0.0,0
2541.0,79.9,0.0,0
3273.0,78.7,14.7,0
3198.0,71.7,0.0,0
3528.0,89.1,14.2,0
1454.0,59.3,0.0,1
2077.0,75.8,0.0,0
434.0,73.4,33.3,0
3089.0,75.3,22.7,0
1488.0,76.3,0.0,0
2421.0,45.5,17.7,1
1009.0,54.2,0.0,1
3350.0,56.6,0.0,1
3342.0,76.1,36.6,0
3559.0,74.4,34.5,0
565.0,80.8,20.6,0
3973.0,78.4,0.0,0
1292.0,67.8,0.0,0
1514.0,42.7,0.0,1
1298.0,70.0,28.6,0
1363.0,83.8,0.0,0
2390.0,70.4,0.0,0
1263.0,84.3,0.0,0
1818.0,89.9,15.8,0
2760.0,54.8,0.0,1
3410.0,74.8,17.4,0
2894.0,64.7,25.5,0
2540.0,60.0,0.0,1
932.0,48.2,0.0,1
3338.0,48.5,0.0,1
534.0,45.2,24.6,0
1351.0,69.7,8.7,0
605.0,42.8,0.0,1
2803.0,58.7,31.2,0
1726.0,63.8,0.0,1
2747.0,59.1,26.4,0
1649.0,82.0,6.2,0
2041.0,59.4,9.1,1
2049.0,39.6,0.0,1
564.0,89.6,0.0,0
1949.0,81.5,24.1,0
2708.0,71.3,0.0,0
2366.0,76.6,19.4,0
671.0,42.1,24.9,0
2805.0,77.1,26.7,0
1512.0,46.4,14.4,1
452.0,61.9,11.9,0
960.0,44.8,22.3,0
2191.0,76.5,0.0,0
1517.0,48.5,33.6,0
2900.0,48.9,0.0,1
1266.0,41.0,29.2,0
3182.0,74.6,21.9,0
1431.0,51.3,24.8,0
2635.0,63.5,0.0,1
3277.0,53.3,0.0,1
1788.0,77.6,37.7,0
568.0,47.5,17.1,0
2328.0,86.7,0.0,0
3983.0,52.7,24.6,0
3888.0,40.7,34.9,1
1196.0,48.2,9.0,1
3121.0,39.1,35.9,1
1642.0,60.8,9.8,0
977.0,48.8,10.1,1
2797.0,83.7,0.0,0
2203.0,63.4,14.0,0
2341.0,47.8,26.4,0
3379.0,59.8,21.2,0
1612.0,45.8,37.7,0
2802.0,44.8,32.4,0
1718.0,51.5,0.0,1
554.0,41.0,0.0,1
1761.0,45.4,0.0,1
3820.0,86.6,26.5,0
2140.0,71.7,31.3,0
790.0,85.7,0.0,0
2876.0,49.1,0.0,1
3868.0,82.1,34.0,0
3669.0,54.9,0.0,1
2459.0,42.9,0.0,1
1755.0,79.3,0.0,0
2490.0,38.3,17.4,1
3337.0,57.3,32.4,0
3500.0,80.1,15.8,0
3348.0,68.9,0.0,0
