well,depth_ft,gr,rhob,nphi,dtc,cali,bad
W-3,5365.0,85.9,2.395,0.222,89.3,8.55,0
W-3,5365.5,88.2,2.348,0.289,92.6,8.53,0
W-3,5366.0,79.9,2.413,0.223,90.2,8.49,0
W-3,5366.5,90.0,2.395,0.234,85.3,8.55,0
W-3,5367.0,84.6,2.402,0.252,89.0,8.42,0
W-3,5367.5,85.7,2.414,0.239,90.9,8.47,0
W-3,5368.0,85.7,2.379,0.25,94.0,8.5,0
W-3,5368.5,85.7,2.397,0.218,84.2,8.53,0
W-3,5369.0,81.4,2.381,0.264,89.0,8.48,0
W-3,5369.5,86.1,2.369,0.245,90.2,8.41,0
W-3,5370.0,87.7,2.375,0.269,95.8,8.4,0
W-3,5370.5,80.5,2.377,0.245,90.7,8.5,0
W-3,5371.0,82.9,2.36,0.234,93.8,8.48,0
W-3,5371.5,89.3,2.398,0.228,88.9,8.45,0
W-3,5372.0,88.5,2.386,0.242,88.5,8.45,0
W-3,5372.5,87.3,2.435,0.211,82.7,8.51,0
W-3,5373.0,84.6,2.386,0.23,88.4,8.57,0
W-3,5373.5,88.7,2.386,0.251,93.8,8.51,0
W-3,5374.0,82.3,2.374,0.254,90.9,8.57,0
W-3,5374.5,85.2,2.393,0.217,88.4,8.48,0
W-3,5375.0,81.7,2.402,0.231,86.9,8.52,0
W-3,5375.5,85.4,2.4,0.224,88.7,8.57,0
W-3,5376.0,82.2,2.398,0.238,90.1,8.49,0
W-3,5376.5,87.7,2.369,0.265,89.4,8.5,0
W-3,5377.0,86.8,2.391,0.254,89.2,8.48,0
W-3,5377.5,83.6,2.393,0.234,88.6,8.53,0
W-3,5378.0,88.4,2.39,0.258,90.1,8.55,0
W-3,5378.5,81.9,2.373,0.249,92.4,8.52,0
W-3,5379.0,84.8,2.348,0.242,93.0,8.49,0
W-3,5379.5,83.5,2.395,0.22,90.5,8.43,0
W-3,5380.0,88.0,2.332,0.261,94.6,8.5,0
W-3,5380.5,87.3,2.412,0.235,89.8,8.49,0
W-3,5381.0,89.2,2.358,0.249,90.7,8.51,0
W-3,5381.5,84.6,2.395,0.221,89.1,8.51,0
W-3,5382.0,75.6,2.355,0.239,88.4,8.58,0
W-3,5382.5,83.4,2.365,0.236,90.0,8.47,0
W-3,5383.0,90.0,2.41,0.217,91.3,8.42,0
W-3,5383.5,83.6,2.369,0.251,90.5,8.44,0
W-3,5384.0,78.4,2.342,0.285,94.3,8.47,0
W-3,5384.5,85.6,2.406,0.253,87.2,8.55,0
W-3,5385.0,85.1,2.372,0.254,89.1,8.44,0
W-3,5385.5,81.4,2.376,0.239,90.2,8.44,0
W-3,5386.0,83.1,2.368,0.232,89.8,8.52,0
W-3,5386.5,80.8,2.414,0.229,89.7,8.54,0
W-3,5387.0,85.0,2.365,0.248,93.1,8.42,0
W-3,5387.5,83.1,2.377,0.246,90.3,8.41,0
W-3,5388.0,80.0,2.361,0.277,92.2,8.46,0
W-3,5388.5,83.5,2.374,0.246,91.6,8.53,0
W-3,5389.0,81.1,2.375,0.269,88.2,8.51,0
W-3,5389.5,87.2,2.361,0.232,87.9,8.46,0
W-3,5390.0,85.6,2.409,0.235,89.4,8.54,0
W-3,5390.5,83.1,2.338,0.263,93.0,8.51,0
W-3,5391.0,83.4,2.389,0.225,87.4,8.49,0
W-3,5391.5,86.1,2.405,0.247,86.3,8.42,0
W-3,5392.0,82.2,2.364,0.275,93.9,8.46,0
W-3,5392.5,85.6,2.381,0.271,89.7,8.6,0
W-3,5393.0,87.0,2.385,0.244,90.3,8.48,0
W-3,5393.5,81.6,2.37,0.223,90.4,8.45,0
W-3,5394.0,87.9,2.358,0.255,91.2,8.48,0
W-3,5394.5,87.0,2.379,0.249,89.0,8.51,0
W-3,5395.0,83.5,2.366,0.25,91.7,8.54,0
W-3,5395.5,81.5,2.408,0.229,88.6,8.53,0
W-3,5396.0,83.3,2.381,0.239,90.2,8.47,0
W-3,5396.5,82.3,2.376,0.249,91.1,8.56,0
W-3,5397.0,81.1,2.367,0.261,92.1,8.54,0
W-3,5397.5,84.6,2.426,0.231,86.9,8.48,0
W-3,5398.0,80.2,2.364,0.224,88.1,8.49,0
W-3,5398.5,82.2,2.427,0.221,87.8,8.53,0
W-3,5399.0,82.2,2.35,0.238,91.7,8.55,0
W-3,5399.5,79.7,2.396,0.258,89.3,8.42,0
W-3,5400.0,85.5,2.354,0.266,94.3,8.5,0
W-3,5400.5,83.2,2.402,0.202,88.2,8.5,0
W-3,5401.0,88.0,2.373,0.245,93.9,8.47,0
W-3,5401.5,83.3,2.37,0.237,90.3,8.47,0
W-3,5402.0,82.9,2.304,0.265,94.8,8.55,0
W-3,5402.5,81.6,2.372,0.267,92.1,8.53,0
W-3,5403.0,83.9,2.365,0.266,92.3,8.61,0
W-3,5403.5,83.7,2.332,0.269,94.3,8.47,0
W-3,5404.0,85.4,2.379,0.237,89.1,8.51,0
W-3,5404.5,83.2,2.39,0.233,89.5,8.52,0
W-3,5405.0,89.8,2.379,0.239,88.5,8.54,0
W-3,5405.5,85.2,2.38,0.239,92.1,8.57,0
W-3,5406.0,80.3,2.445,0.208,82.0,8.5,0
W-3,5406.5,79.9,2.365,0.248,90.3,8.45,0
W-3,5407.0,84.8,2.381,0.226,88.2,8.46,0
W-3,5407.5,80.4,2.388,0.23,90.4,8.51,0
W-3,5408.0,85.0,2.429,0.222,86.6,8.56,0
W-3,5408.5,85.4,2.387,0.258,87.1,8.43,0
W-3,5409.0,85.5,2.405,0.233,88.7,8.44,0
W-3,5409.5,80.3,2.341,0.263,89.6,8.54,0
W-3,5410.0,85.8,2.405,0.243,89.6,8.44,0
W-3,5410.5,83.6,2.416,0.216,87.3,8.44,0
W-3,5411.0,81.6,2.391,0.252,91.7,8.56,0
W-3,5411.5,82.9,2.36,0.257,89.3,8.49,0
W-3,5412.0,84.8,2.388,0.259,89.6,8.49,0
W-3,5412.5,81.1,2.409,0.214,90.0,8.57,0
W-3,5413.0,84.5,2.395,0.223,90.5,8.45,0
W-3,5413.5,88.2,2.384,0.241,91.4,8.44,0
W-3,5414.0,86.9,2.387,0.241,93.0,8.58,0
W-3,5414.5,83.7,2.389,0.255,86.9,8.51,0
W-3,5415.0,84.6,2.385,0.218,90.4,8.53,0
W-3,5415.5,82.6,2.411,0.224,86.9,8.48,0
W-3,5416.0,83.1,2.358,0.251,88.7,8.49,0
W-3,5416.5,80.1,2.345,0.256,91.7,8.46,0
W-3,5417.0,85.4,2.407,0.249,85.0,8.52,0
W-3,5417.5,86.6,2.402,0.242,87.7,8.54,0
W-3,5418.0,85.3,2.4,0.215,86.7,8.51,0
W-3,5418.5,82.6,2.378,0.258,90.4,8.55,0
W-3,5419.0,85.0,2.384,0.261,89.1,8.53,0
W-3,5419.5,88.7,2.374,0.249,88.0,8.45,0
W-3,5420.0,87.1,2.384,0.226,92.0,8.49,0
W-3,5420.5,84.8,2.345,0.257,91.8,8.48,0
W-3,5421.0,90.5,2.394,0.247,89.4,8.54,0
W-3,5421.5,92.3,2.424,0.237,86.0,8.52,0
W-3,5422.0,82.8,2.417,0.2,88.6,8.51,0
W-3,5422.5,84.0,2.357,0.251,93.3,8.55,0
W-3,5423.0,87.1,2.384,0.259,89.8,8.41,0
W-3,5423.5,83.0,2.374,0.26,87.2,8.47,0
W-3,5424.0,88.4,2.375,0.25,94.3,8.47,0
W-3,5424.5,86.1,2.387,0.255,93.0,8.51,0
W-3,5425.0,87.2,2.401,0.25,92.6,8.53,0
W-3,5425.5,83.8,2.383,0.247,88.0,8.5,0
W-3,5426.0,82.5,2.381,0.255,91.0,8.43,0
W-3,5426.5,79.3,2.395,0.239,89.4,8.52,0
W-3,5427.0,89.8,2.405,0.214,86.7,8.51,0
W-3,5427.5,88.6,2.434,0.228,85.1,8.43,0
W-3,5428.0,87.4,2.412,0.222,91.5,8.49,0
W-3,5428.5,86.9,2.368,0.263,91.9,8.52,0
W-3,5429.0,79.3,2.411,0.228,87.1,8.58,0
W-3,5429.5,83.9,2.408,0.227,88.5,8.45,0
W-3,5430.0,85.5,2.379,0.231,89.3,8.54,0
W-3,5430.5,83.1,2.39,0.225,85.4,8.45,0
W-3,5431.0,81.0,2.354,0.262,90.8,8.44,0
W-3,5431.5,82.9,2.373,0.261,90.9,8.44,0
W-3,5432.0,86.2,2.417,0.237,87.6,8.53,0
W-3,5432.5,86.0,2.409,0.224,89.6,8.51,0
W-3,5433.0,88.0,2.422,0.213,90.2,8.48,0
W-3,5433.5,91.6,2.409,0.214,87.2,8.52,0
W-3,5434.0,87.8,2.383,0.226,88.9,8.5,0
W-3,5434.5,85.6,2.385,0.268,93.0,8.51,0
W-3,5435.0,91.8,2.405,0.254,90.9,8.48,0
W-3,5435.5,81.9,2.406,0.221,88.3,8.45,0
W-3,5436.0,80.8,2.444,0.233,85.8,8.58,0
W-3,5436.5,84.5,2.412,0.246,87.5,8.57,0
W-3,5437.0,88.7,2.369,0.226,88.9,8.58,0
W-3,5437.5,87.2,2.406,0.21,90.4,8.47,0
W-3,5438.0,83.0,2.365,0.235,91.2,8.47,0
W-3,5438.5,83.7,2.399,0.231,89.0,8.48,0
W-3,5439.0,81.7,2.386,0.242,87.8,8.55,0
W-3,5439.5,82.7,2.397,0.234,90.0,8.5,0
W-3,5440.0,91.3,2.398,0.2,85.6,8.47,0
W-3,5440.5,85.8,2.36,0.227,93.0,8.52,0
W-3,5441.0,91.3,2.408,0.235,91.2,8.46,0
W-3,5441.5,83.3,2.399,0.237,89.0,8.43,0
W-3,5442.0,87.6,2.435,0.186,85.4,8.51,0
W-3,5442.5,87.0,2.359,0.239,91.8,8.47,0
W-3,5443.0,88.5,2.38,0.252,89.6,8.5,0
W-3,5443.5,86.8,2.358,0.238,92.3,8.37,0
W-3,5444.0,88.7,2.387,0.247,91.0,8.46,0
W-3,5444.5,87.9,2.366,0.237,93.2,8.5,0
W-3,5445.0,83.0,2.408,0.242,87.2,8.42,0
W-3,5445.5,88.1,2.424,0.199,89.4,8.43,0
W-3,5446.0,85.9,2.378,0.245,90.4,8.5,0
W-3,5446.5,84.0,2.396,0.252,88.7,8.54,0
W-3,5447.0,88.2,2.399,0.241,89.3,8.46,0
W-3,5447.5,89.2,2.39,0.242,91.6,8.49,0
W-3,5448.0,85.3,2.394,0.234,87.5,8.49,0
W-3,5448.5,86.2,2.39,0.243,90.0,8.42,0
W-3,5449.0,83.3,2.405,0.211,84.3,8.56,0
W-3,5449.5,82.0,2.377,0.249,90.3,8.49,0
W-3,5450.0,86.0,2.373,0.238,88.6,8.49,0
W-3,5450.5,89.2,2.384,0.247,92.0,8.52,0
W-3,5451.0,85.2,2.367,0.262,90.1,8.42,0
W-3,5451.5,91.2,2.374,0.234,90.0,8.55,0
W-3,5452.0,85.1,2.377,0.218,91.4,8.55,0
W-3,5452.5,85.4,2.375,0.242,94.1,8.51,0
W-3,5453.0,84.8,2.363,0.254,90.4,8.52,0
W-3,5453.5,88.9,2.395,0.245,92.3,8.48,0
W-3,5454.0,83.7,2.396,0.24,90.5,8.54,0
W-3,5454.5,86.1,2.372,0.234,88.3,8.46,0
W-3,5455.0,85.0,2.385,0.221,87.4,8.5,0
W-3,5455.5,85.0,2.339,0.251,87.8,8.5,0
W-3,5456.0,87.0,2.415,0.212,86.9,8.5,0
W-3,5456.5,86.6,2.378,0.252,88.0,8.55,0
W-3,5457.0,89.9,2.403,0.237,89.0,8.61,0
W-3,5457.5,86.3,2.402,0.225,92.3,8.49,0
W-3,5458.0,88.7,2.387,0.255,92.5,8.52,0
W-3,5458.5,87.7,2.406,0.23,86.2,8.46,0
W-3,5459.0,91.7,2.353,0.248,91.9,8.55,0
W-3,5459.5,86.8,2.407,0.183,88.8,8.47,0
W-3,5460.0,87.2,2.414,0.211,86.1,8.66,0
W-3,5460.5,90.0,2.424,0.233,89.0,8.42,0
W-3,5461.0,86.8,2.388,0.251,93.9,8.61,0
W-3,5461.5,89.5,2.38,0.23,92.3,8.55,0
W-3,5462.0,95.5,2.367,0.252,92.1,8.44,0
W-3,5462.5,86.6,2.351,0.262,93.5,8.62,0
W-3,5463.0,94.3,2.421,0.244,86.7,8.45,0
W-3,5463.5,88.0,2.398,0.256,90.8,8.48,0
W-3,5464.0,93.0,2.403,0.25,87.2,8.44,0
W-3,5464.5,90.7,2.415,0.246,91.6,8.49,0
W-3,5465.0,90.1,2.361,0.257,89.8,8.5,0
W-3,5465.5,86.7,2.42,0.214,87.4,8.54,0
W-3,5466.0,86.1,2.354,0.272,94.9,8.62,0
W-3,5466.5,85.0,2.401,0.221,88.5,8.47,0
W-3,5467.0,87.2,2.419,0.218,85.4,8.36,0
W-3,5467.5,86.5,2.396,0.237,88.0,8.53,0
W-3,5468.0,87.0,2.395,0.257,88.4,8.47,0
W-3,5468.5,82.6,2.407,0.225,88.5,8.59,0
W-3,5469.0,87.1,2.43,0.226,84.3,8.5,0
W-3,5469.5,90.8,2.396,0.237,88.4,8.46,0
W-3,5470.0,89.0,2.403,0.242,89.1,8.45,0
W-3,5470.5,86.0,2.375,0.238,91.8,8.53,0
W-3,5471.0,93.8,2.409,0.235,87.2,8.49,0
W-3,5471.5,84.4,2.337,0.265,91.4,8.57,0
W-3,5472.0,85.9,2.371,0.231,92.3,8.49,0
W-3,5472.5,82.1,2.382,0.24,89.3,8.57,0
W-3,5473.0,85.3,2.379,0.262,93.8,8.43,0
W-3,5473.5,92.2,2.409,0.205,86.0,8.41,0
W-3,5474.0,85.4,2.41,0.215,88.9,8.54,0
W-3,5474.5,81.4,2.354,0.266,92.3,8.48,0
W-3,5475.0,88.8,2.385,0.215,89.4,8.49,0
W-3,5475.5,87.6,2.408,0.257,94.7,8.45,0
W-3,5476.0,89.1,2.401,0.252,88.2,8.45,0
W-3,5476.5,85.8,2.349,0.269,94.2,8.53,0
W-3,5477.0,83.5,2.412,0.236,89.3,8.5,0
W-3,5477.5,86.1,2.43,0.244,89.0,8.45,0
W-3,5478.0,88.5,2.332,0.286,91.4,8.54,0
W-3,5478.5,86.8,2.417,0.216,89.9,8.56,0
W-3,5479.0,89.2,2.393,0.254,89.7,8.49,0
W-3,5479.5,86.1,2.393,0.217,87.5,8.55,0
W-3,5480.0,90.2,2.416,0.227,89.3,8.45,0
W-3,5480.5,88.5,2.427,0.203,87.5,8.53,0
W-3,5481.0,86.5,2.415,0.233,86.6,8.51,0
W-3,5481.5,88.6,2.377,0.246,87.5,8.46,0
W-3,5482.0,87.1,2.444,0.21,88.5,8.6,0
W-3,5482.5,90.5,2.362,0.251,91.3,8.51,0
W-3,5483.0,91.3,2.395,0.244,90.4,8.47,0
W-3,5483.5,90.6,2.382,0.244,89.4,8.5,0
W-3,5484.0,84.0,2.39,0.254,91.7,8.46,0
W-3,5484.5,85.2,2.385,0.229,89.1,8.44,0
W-3,5485.0,86.4,2.362,0.265,92.9,8.48,0
W-3,5485.5,85.9,2.43,0.219,85.6,8.48,0
W-3,5486.0,86.5,2.38,0.251,88.8,8.46,0
W-3,5486.5,90.7,2.412,0.229,89.3,8.56,0
W-3,5487.0,90.2,2.372,0.239,92.5,8.46,0
W-3,5487.5,86.5,2.409,0.236,87.2,8.45,0
W-3,5488.0,89.7,2.371,0.253,90.6,8.44,0
W-3,5488.5,89.4,2.435,0.21,86.6,8.44,0
W-3,5489.0,89.2,2.441,0.201,86.7,8.55,0
W-3,5489.5,93.3,2.404,0.236,91.9,8.51,0
W-3,5490.0,87.9,2.367,0.263,91.3,8.53,0
W-3,5490.5,90.2,2.395,0.255,89.6,8.55,0
W-3,5491.0,86.7,2.383,0.258,89.8,8.48,0
W-3,5491.5,86.6,2.385,0.252,89.3,8.57,0
W-3,5492.0,85.9,2.409,0.229,85.8,8.47,0
W-3,5492.5,86.9,2.416,0.244,90.4,8.45,0
W-3,5493.0,90.3,2.402,0.215,88.8,8.52,0
W-3,5493.5,88.7,2.381,0.225,88.6,8.51,0
W-3,5494.0,89.4,2.401,0.234,88.6,8.51,0
W-3,5494.5,89.2,2.396,0.227,86.7,8.55,0
W-3,5495.0,95.8,2.398,0.237,89.3,8.51,0
W-3,5495.5,86.8,2.395,0.217,88.8,8.52,0
W-3,5496.0,86.2,2.407,0.214,88.5,8.57,0
W-3,5496.5,87.9,2.396,0.244,89.2,8.51,0
W-3,5497.0,90.0,2.41,0.228,89.9,8.52,0
W-3,5497.5,91.1,2.422,0.216,89.1,8.43,0
W-3,5498.0,91.0,2.402,0.243,90.8,8.69,0
W-3,5498.5,92.3,2.411,0.22,89.0,8.42,0
W-3,5499.0,89.5,2.407,0.252,86.9,8.47,0
W-3,5499.5,88.3,2.411,0.214,89.5,8.47,0
W-3,5500.0,94.1,2.395,0.25,90.7,8.61,0
W-3,5500.5,81.2,2.387,0.239,91.1,8.47,0
W-3,5501.0,90.2,2.416,0.226,85.2,8.52,0
W-3,5501.5,91.3,2.398,0.237,93.2,8.47,0
W-3,5502.0,95.9,2.375,0.254,88.0,8.45,0
W-3,5502.5,85.6,2.421,0.24,89.5,8.53,0
W-3,5503.0,90.2,2.425,0.217,87.9,8.46,0
W-3,5503.5,86.9,2.399,0.236,87.4,8.51,0
W-3,5504.0,85.3,2.41,0.217,89.6,8.53,0
W-3,5504.5,89.9,2.416,0.245,88.3,8.6,0
W-3,5505.0,93.4,2.432,0.223,83.5,8.44,0
W-3,5505.5,94.4,2.393,0.26,89.7,8.49,0
W-3,5506.0,89.3,2.408,0.226,88.5,8.49,0
W-3,5506.5,92.9,2.388,0.247,91.0,8.5,0
W-3,5507.0,90.3,2.437,0.232,86.9,8.63,0
W-3,5507.5,92.6,2.381,0.256,87.1,8.49,0
W-3,5508.0,94.9,2.439,0.208,89.5,8.37,0
W-3,5508.5,90.4,2.442,0.2,87.1,8.49,0
W-3,5509.0,94.2,2.426,0.232,82.9,8.49,0
W-3,5509.5,86.8,2.365,0.257,90.8,8.49,0
W-3,5510.0,92.5,2.384,0.275,91.1,8.46,0
W-3,5510.5,93.6,2.379,0.234,90.9,8.43,0
W-3,5511.0,93.7,2.435,0.227,85.4,8.61,0
W-3,5511.5,87.3,2.399,0.221,87.6,8.52,0
W-3,5512.0,90.1,2.359,0.256,93.0,8.49,0
W-3,5512.5,91.5,2.412,0.227,89.0,8.61,0
W-3,5513.0,92.6,2.428,0.234,89.0,8.46,0
W-3,5513.5,91.0,2.402,0.228,85.7,8.53,0
W-3,5514.0,94.7,2.398,0.243,90.4,8.44,0
W-3,5514.5,86.5,2.397,0.253,90.7,8.54,0
W-3,5515.0,89.5,2.424,0.243,88.2,8.44,0
W-3,5515.5,85.3,2.407,0.238,87.3,8.52,0
W-3,5516.0,92.2,2.379,0.238,90.6,8.6,0
W-3,5516.5,92.1,2.416,0.226,89.7,8.5,0
W-3,5517.0,100.5,2.426,0.215,86.2,8.39,0
W-3,5517.5,93.5,2.357,0.265,92.3,8.5,0
W-3,5518.0,90.9,2.395,0.219,89.5,8.52,0
W-3,5518.5,90.8,2.404,0.234,90.4,8.55,0
W-3,5519.0,88.3,2.405,0.22,87.4,8.57,0
W-3,5519.5,89.4,2.402,0.236,87.5,8.58,0
W-3,5520.0,90.0,2.368,0.23,90.4,8.49,0
W-3,5520.5,83.8,2.393,0.226,156.2,8.47,1
W-3,5521.0,91.2,2.393,0.242,157.9,8.44,1
W-3,5521.5,90.8,2.39,0.234,158.6,8.47,1
W-3,5522.0,95.4,2.407,0.233,159.0,8.52,1
W-3,5522.5,89.9,2.403,0.199,159.8,8.43,1
W-3,5523.0,88.8,2.385,0.227,159.5,8.45,1
W-3,5523.5,92.5,2.408,0.243,158.0,8.53,1
W-3,5524.0,91.5,2.425,0.223,156.5,8.47,1
W-3,5524.5,90.9,2.372,0.239,159.5,8.52,1
W-3,5525.0,87.7,2.413,0.239,156.1,8.46,1
W-3,5525.5,91.5,2.411,0.238,160.6,8.51,1
W-3,5526.0,90.5,2.456,0.198,82.3,8.46,0
W-3,5526.5,91.4,2.424,0.221,87.0,8.4,0
W-3,5527.0,94.4,2.385,0.272,90.6,8.55,0
W-3,5527.5,90.6,2.408,0.238,89.2,8.47,0
W-3,5528.0,91.6,2.392,0.245,87.6,8.49,0
W-3,5528.5,94.4,2.443,0.23,86.8,8.47,0
W-3,5529.0,92.4,2.41,0.216,87.3,8.53,0
W-3,5529.5,100.7,2.404,0.228,87.6,8.52,0
W-3,5530.0,94.0,2.405,0.243,90.3,8.53,0
W-3,5530.5,89.9,2.385,0.259,92.3,8.47,0
W-3,5531.0,91.4,2.361,0.276,93.4,8.5,0
W-3,5531.5,91.8,2.405,0.237,89.8,8.52,0
W-3,5532.0,92.1,2.407,0.255,91.4,8.58,0
W-3,5532.5,96.3,2.429,0.232,87.9,8.52,0
W-3,5533.0,90.3,2.425,0.23,87.7,8.45,0
W-3,5533.5,93.1,2.451,0.219,83.7,8.51,0
W-3,5534.0,97.9,2.43,0.215,85.9,8.49,0
W-3,5534.5,93.5,2.445,0.199,85.9,8.4,0
W-3,5535.0,96.7,2.421,0.237,87.5,8.41,0
W-3,5535.5,90.0,2.442,0.224,86.3,8.5,0
W-3,5536.0,94.4,2.422,0.24,86.1,8.5,0
W-3,5536.5,92.6,2.43,0.232,86.7,8.49,0
W-3,5537.0,96.5,2.467,0.231,84.6,8.54,0
W-3,5537.5,92.7,2.398,0.241,90.7,8.45,0
W-3,5538.0,101.3,2.454,0.235,84.7,8.43,0
W-3,5538.5,90.5,2.4,0.235,89.3,8.46,0
W-3,5539.0,98.5,2.483,0.205,84.4,8.47,0
W-3,5539.5,97.0,2.405,0.24,87.5,8.5,0
W-3,5540.0,95.5,2.424,0.213,86.2,8.46,0
W-3,5540.5,94.7,2.432,0.235,85.5,8.39,0
W-3,5541.0,100.6,2.39,0.251,90.5,8.37,0
W-3,5541.5,102.6,2.401,0.23,90.8,8.51,0
W-3,5542.0,94.8,2.442,0.218,85.2,8.44,0
W-3,5542.5,96.1,2.41,0.232,86.0,8.4,0
W-3,5543.0,94.4,2.437,0.255,88.1,8.53,0
W-3,5543.5,92.2,2.423,0.225,87.5,8.58,0
W-3,5544.0,97.2,2.422,0.194,86.9,8.5,0
W-3,5544.5,96.5,2.428,0.213,86.5,8.51,0
W-3,5545.0,91.2,2.43,0.225,87.6,8.51,0
W-3,5545.5,97.5,2.414,0.238,89.5,8.38,0
W-3,5546.0,96.7,2.43,0.242,87.5,8.54,0
W-3,5546.5,93.9,2.436,0.232,88.0,8.56,0
W-3,5547.0,94.4,2.422,0.231,85.1,8.59,0
W-3,5547.5,97.0,2.409,0.214,86.4,8.48,0
W-3,5548.0,100.8,2.431,0.224,88.1,8.44,0
W-3,5548.5,97.7,2.439,0.226,84.7,8.57,0
W-3,5549.0,99.1,2.434,0.212,87.3,8.52,0
W-3,5549.5,95.0,2.433,0.232,87.9,8.54,0
W-3,5550.0,96.7,2.459,0.236,87.5,8.47,0
W-3,5550.5,99.9,2.412,0.246,89.4,8.51,0
W-3,5551.0,93.8,2.426,0.232,87.7,8.45,0
W-3,5551.5,98.7,2.464,0.206,85.3,8.5,0
W-3,5552.0,99.8,2.452,0.22,84.3,8.48,0
W-3,5552.5,98.2,2.424,0.227,89.0,8.62,0
W-3,5553.0,99.0,2.46,0.228,88.7,8.53,0
W-3,5553.5,97.7,2.403,0.249,87.6,8.39,0
W-3,5554.0,95.7,2.416,0.239,89.9,8.5,0
W-3,5554.5,93.5,2.43,0.237,87.6,8.52,0
W-3,5555.0,96.6,2.435,0.228,85.4,8.48,0
W-3,5555.5,99.8,2.427,0.226,88.9,8.44,0
W-3,5556.0,99.2,2.415,0.262,91.5,8.53,0
W-3,5556.5,95.6,2.414,0.22,87.7,8.45,0
W-3,5557.0,95.6,2.435,0.223,86.6,8.53,0
W-3,5557.5,96.1,2.459,0.236,88.2,8.45,0
W-3,5558.0,96.6,2.436,0.225,87.0,8.47,0
W-3,5558.5,99.0,2.4,0.232,90.4,8.55,0
W-3,5559.0,101.3,2.48,0.21,87.9,8.52,0
W-3,5559.5,104.8,2.429,0.247,85.8,8.5,0
W-3,5560.0,95.7,2.467,0.183,84.0,8.5,0
W-3,5560.5,100.1,2.454,0.228,88.7,8.5,0
W-3,5561.0,100.0,2.435,0.227,89.2,8.46,0
W-3,5561.5,97.6,2.475,0.21,86.3,8.42,0
W-3,5562.0,95.4,2.43,0.221,85.1,8.53,0
W-3,5562.5,99.8,2.439,0.246,88.8,8.58,0
W-3,5563.0,105.2,2.431,0.233,87.6,8.53,0
W-3,5563.5,99.7,2.418,0.247,91.8,8.51,0
W-3,5564.0,96.1,2.452,0.235,87.3,8.44,0
W-3,5564.5,97.9,2.426,0.235,88.4,8.54,0
W-3,5565.0,95.8,2.464,0.219,87.1,8.52,0
W-3,5565.5,98.9,2.421,0.244,89.2,8.54,0
W-3,5566.0,101.1,2.47,0.21,84.5,8.55,0
W-3,5566.5,96.8,2.427,0.213,86.0,8.58,0
W-3,5567.0,88.2,2.426,0.235,90.2,8.44,0
W-3,5567.5,99.0,2.389,0.244,88.4,8.44,0
W-3,5568.0,96.5,2.42,0.227,88.4,8.51,0
W-3,5568.5,95.9,2.423,0.225,87.0,8.45,0
W-3,5569.0,96.2,2.419,0.228,88.6,8.45,0
W-3,5569.5,99.8,2.413,0.261,91.7,8.56,0
W-3,5570.0,97.5,2.432,0.222,84.6,8.45,0
W-3,5570.5,101.2,2.433,0.228,85.0,8.5,0
W-3,5571.0,101.5,2.446,0.213,82.7,8.42,0
W-3,5571.5,97.8,2.418,0.225,88.7,8.5,0
W-3,5572.0,96.2,2.418,0.236,86.2,8.56,0
W-3,5572.5,98.5,2.422,0.214,87.7,8.56,0
W-3,5573.0,98.1,2.462,0.231,86.1,8.55,0
W-3,5573.5,93.9,2.438,0.23,89.2,8.5,0
W-3,5574.0,105.8,2.431,0.243,89.9,8.56,0
W-3,5574.5,102.5,2.43,0.253,88.5,8.52,0
W-3,5575.0,99.2,2.457,0.195,86.8,8.48,0
W-3,5575.5,95.3,2.461,0.203,86.3,8.52,0
W-3,5576.0,100.1,2.466,0.204,84.5,8.54,0
W-3,5576.5,98.2,2.471,0.24,87.3,8.43,0
W-3,5577.0,99.6,2.443,0.208,85.0,8.45,0
W-3,5577.5,93.8,2.408,0.233,89.1,8.49,0
W-3,5578.0,98.6,2.484,0.23,83.9,8.44,0
W-3,5578.5,99.0,2.424,0.227,88.4,8.44,0
W-3,5579.0,99.9,2.44,0.221,87.2,8.48,0
W-3,5579.5,99.9,2.438,0.228,87.8,8.55,0
W-3,5580.0,100.2,2.426,0.235,90.6,8.55,0
W-3,5580.5,104.7,2.408,0.246,90.5,8.52,0
W-3,5581.0,98.5,2.397,0.241,93.2,8.51,0
W-3,5581.5,98.0,2.438,0.22,86.4,8.6,0
W-3,5582.0,96.0,2.421,0.235,87.1,8.47,0
W-3,5582.5,99.5,2.419,0.261,87.4,8.51,0
W-3,5583.0,97.5,2.478,0.223,87.3,8.47,0
W-3,5583.5,104.7,2.462,0.219,87.5,8.44,0
W-3,5584.0,100.9,2.46,0.219,85.7,8.56,0
W-3,5584.5,104.0,2.406,0.244,87.2,8.48,0
W-3,5585.0,106.2,2.46,0.226,85.5,8.53,0
W-3,5585.5,98.9,2.423,0.233,89.8,8.49,0
W-3,5586.0,100.4,2.446,0.249,88.2,8.56,0
W-3,5586.5,104.9,2.432,0.233,87.7,8.45,0
W-3,5587.0,101.0,2.481,0.182,82.6,8.56,0
W-3,5587.5,101.6,2.47,0.196,86.5,8.54,0
W-3,5588.0,102.7,2.412,0.264,88.4,8.41,0
W-3,5588.5,102.0,2.448,0.246,87.5,8.47,0
W-3,5589.0,101.3,2.451,0.202,85.9,8.55,0
W-3,5589.5,104.2,2.435,0.23,87.9,8.58,0
