kh_md_ft,kh_welltest,lateral_ft,depletion_idx,offset_wct,gor_scf,frac_efficiency_post,productivity_boed
433.0,393.0,7023.0,0.11,0.81,667.0,0.2186,8.5
323.0,421.0,4830.0,0.49,0.34,1250.0,0.1429,5.5
2346.0,2372.0,6614.0,0.23,0.03,1567.0,0.5021,20.2
170.0,147.0,10539.0,0.12,0.18,790.0,0.249,9.0
210.0,200.0,10644.0,0.38,0.27,2007.0,0.1877,7.0
1616.0,1272.0,9375.0,0.65,0.37,882.0,0.4388,16.7
1969.0,1691.0,5431.0,0.15,0.23,1957.0,0.3516,13.6
367.0,449.0,5361.0,0.55,0.48,548.0,0.1046,4.4
401.0,393.0,10158.0,0.17,0.56,1878.0,0.2819,10.2
1089.0,1446.0,4993.0,0.52,0.62,1301.0,0.1475,5.5
103.0,102.0,8089.0,0.44,0.47,2080.0,0.0939,3.6
150.0,149.0,6648.0,0.36,0.22,1624.0,0.0905,3.6
531.0,585.0,6114.0,0.45,0.32,1260.0,0.179,7.2
2298.0,1539.0,8742.0,0.07,0.29,1828.0,0.6161,23.3
469.0,484.0,10717.0,0.09,0.62,1276.0,0.2658,9.7
721.0,716.0,9443.0,0.13,0.36,1212.0,0.3259,11.6
1648.0,2059.0,7403.0,0.34,0.15,1351.0,0.3971,16.0
3589.0,4147.0,7085.0,0.73,0.24,1921.0,0.4498,17.5
419.0,354.0,10354.0,0.48,0.39,1730.0,0.1349,5.8
656.0,791.0,8047.0,0.61,0.21,2333.0,0.1779,7.9
2857.0,2747.0,7476.0,0.29,0.17,501.0,0.4875,18.4
197.0,172.0,8780.0,0.1,0.22,822.0,0.1582,6.4
1513.0,1559.0,5660.0,0.39,0.22,1488.0,0.2288,9.8
295.0,286.0,4446.0,0.42,0.24,1839.0,0.1365,5.6
722.0,909.0,9986.0,0.52,0.47,679.0,0.2389,9.1
548.0,577.0,8251.0,0.36,0.15,1088.0,0.277,10.5
309.0,319.0,5154.0,0.25,0.42,2477.0,0.1033,4.4
303.0,347.0,6086.0,0.13,0.29,1155.0,0.1609,5.9
830.0,978.0,10930.0,0.5,0.42,1260.0,0.2359,9.5
1475.0,1659.0,8441.0,0.25,0.65,978.0,0.3961,15.1
600.0,742.0,8453.0,0.27,0.44,535.0,0.1902,7.3
704.0,771.0,4505.0,0.4,0.2,1071.0,0.1342,5.2
1050.0,1077.0,10783.0,0.6,0.4,822.0,0.278,11.3
306.0,368.0,10249.0,0.31,0.31,1262.0,0.2071,8.0
1202.0,1186.0,7834.0,0.12,0.4,965.0,0.3124,11.9
1281.0,1288.0,6166.0,0.25,0.13,1308.0,0.3122,12.2
5340.0,6913.0,8886.0,0.35,0.18,1039.0,0.6974,26.9
492.0,628.0,9834.0,0.43,0.61,2331.0,0.1522,5.6
461.0,460.0,9503.0,0.22,0.26,1083.0,0.2686,10.6
1230.0,1150.0,10839.0,0.17,0.15,877.0,0.5753,21.6
1281.0,1595.0,8458.0,0.43,0.57,2024.0,0.3082,12.1
434.0,489.0,6249.0,0.3,0.23,2123.0,0.1933,7.0
482.0,505.0,7485.0,0.61,0.23,1626.0,0.151,6.3
1025.0,977.0,9714.0,0.08,0.24,1190.0,0.3726,13.5
343.0,361.0,5857.0,0.32,0.5,2168.0,0.1737,6.9
479.0,477.0,5620.0,0.39,0.19,1840.0,0.1845,6.5
715.0,647.0,9074.0,0.31,0.18,1262.0,0.3021,11.4
1475.0,1504.0,7111.0,0.48,0.08,1283.0,0.3047,11.3
410.0,427.0,9716.0,0.29,0.42,505.0,0.2219,8.7
152.0,144.0,5006.0,0.26,0.24,616.0,0.1228,4.6
144.0,164.0,6350.0,0.66,0.3,770.0,0.0851,3.2
243.0,295.0,5877.0,0.4,0.17,995.0,0.131,5.1
233.0,269.0,8885.0,0.56,0.23,2352.0,0.1602,6.0
588.0,564.0,9315.0,0.61,0.18,2143.0,0.1985,9.2
257.0,288.0,7192.0,0.41,0.36,582.0,0.156,6.2
379.0,384.0,7346.0,0.48,0.31,530.0,0.1677,6.5
358.0,297.0,4924.0,0.37,0.13,1672.0,0.1541,5.8
468.0,517.0,8913.0,0.69,0.67,1253.0,0.1649,6.1
1916.0,1958.0,10946.0,0.03,0.43,2104.0,0.7194,28.2
1130.0,1667.0,9445.0,0.17,0.44,2446.0,0.3534,14.0
674.0,838.0,5562.0,0.52,0.38,1489.0,0.2018,7.5
460.0,512.0,8362.0,0.53,0.12,855.0,0.3017,11.0
470.0,488.0,6065.0,0.51,0.17,2286.0,0.1807,6.7
865.0,886.0,4211.0,0.38,0.04,1344.0,0.1655,6.5
1061.0,913.0,5259.0,0.41,0.24,1334.0,0.2266,7.8
322.0,248.0,4718.0,0.52,0.49,1908.0,0.1218,4.7
685.0,601.0,5372.0,0.46,0.68,1240.0,0.1483,5.7
131.0,130.0,9569.0,0.61,0.13,970.0,0.0924,3.3
788.0,575.0,6050.0,0.53,0.17,1983.0,0.1747,6.3
1224.0,1128.0,9299.0,0.51,0.27,872.0,0.3424,12.8
532.0,512.0,10642.0,0.58,0.51,579.0,0.2544,10.3
2845.0,2754.0,8020.0,0.33,0.37,1495.0,0.4593,17.7
329.0,298.0,7398.0,0.39,0.16,568.0,0.195,7.4
792.0,752.0,9251.0,0.48,0.1,2082.0,0.2832,10.0
646.0,837.0,4680.0,0.65,0.1,2455.0,0.1664,5.6
614.0,678.0,6997.0,0.09,0.14,2397.0,0.2752,11.0
607.0,558.0,7492.0,0.46,0.06,798.0,0.1734,6.4
725.0,717.0,9817.0,0.69,0.3,2364.0,0.2834,11.4
1311.0,1305.0,9700.0,0.59,0.4,724.0,0.3675,14.3
2003.0,1785.0,9938.0,0.51,0.31,1209.0,0.5309,21.5
664.0,592.0,8885.0,0.45,0.59,669.0,0.2242,8.0
1277.0,1486.0,7714.0,0.51,0.45,2145.0,0.3126,12.0
379.0,356.0,9795.0,0.19,0.66,947.0,0.2369,9.0
1228.0,1042.0,10113.0,0.71,0.1,1830.0,0.3289,12.7
362.0,359.0,7363.0,0.05,0.01,2025.0,0.187,7.1
1592.0,1620.0,10900.0,0.61,0.26,1262.0,0.3607,13.7
3899.0,2900.0,10124.0,0.05,0.23,2079.0,0.7773,31.2
603.0,600.0,7573.0,0.66,0.04,1151.0,0.1835,7.8
115.0,131.0,4485.0,0.49,0.17,796.0,0.0636,2.6
429.0,459.0,5571.0,0.38,0.78,1420.0,0.1151,4.8
1782.0,2490.0,9435.0,0.45,0.56,1921.0,0.4587,17.6
1035.0,1249.0,4778.0,0.4,0.2,579.0,0.1727,7.0
812.0,1009.0,7289.0,0.02,0.67,2112.0,0.255,9.4
1491.0,2269.0,8234.0,0.33,0.27,1011.0,0.4578,17.5
980.0,1098.0,10148.0,0.52,0.43,1862.0,0.3145,13.4
1762.0,1806.0,9930.0,0.79,0.57,728.0,0.2547,10.1
1388.0,1606.0,9350.0,0.37,0.09,1279.0,0.2963,12.8
2247.0,2066.0,6854.0,0.3,0.63,1430.0,0.2838,11.7
886.0,901.0,4996.0,0.05,0.27,1437.0,0.2509,10.0
1372.0,1245.0,8688.0,0.26,0.22,1046.0,0.4761,19.3
520.0,552.0,5269.0,0.38,0.57,1558.0,0.2202,7.8
411.0,373.0,7929.0,0.53,0.45,1055.0,0.1898,7.1
2606.0,2350.0,10865.0,0.18,0.31,833.0,0.9568,37.7
791.0,841.0,7852.0,0.62,0.51,767.0,0.225,8.1
1266.0,1240.0,8519.0,0.47,0.19,2289.0,0.3925,16.0
734.0,550.0,8743.0,0.36,0.38,761.0,0.2256,8.9
416.0,334.0,9813.0,0.74,0.16,1290.0,0.1305,4.8
671.0,565.0,7045.0,0.39,0.4,1004.0,0.19,7.8
2098.0,1838.0,7483.0,0.62,0.33,1732.0,0.3438,12.9
1037.0,1104.0,5232.0,0.49,0.45,1192.0,0.3007,11.5
169.0,175.0,8303.0,0.43,0.19,1073.0,0.1234,4.6
560.0,657.0,6070.0,0.34,0.12,2438.0,0.1824,6.5
2768.0,3099.0,7553.0,0.12,0.26,2493.0,0.6625,25.1
561.0,658.0,9366.0,0.09,0.21,765.0,0.2459,9.5
158.0,173.0,4123.0,0.37,0.32,1886.0,0.0775,3.2
3024.0,3121.0,7947.0,0.43,0.14,2280.0,0.6082,23.3
1148.0,1354.0,5214.0,0.23,0.21,2442.0,0.201,8.0
629.0,722.0,5956.0,0.54,0.4,1096.0,0.2242,8.7
494.0,523.0,4243.0,0.11,0.35,2069.0,0.2027,8.0
1581.0,1913.0,5186.0,0.34,0.09,1155.0,0.3024,11.4
431.0,303.0,10906.0,0.53,0.28,1743.0,0.2611,10.6
1667.0,1596.0,10990.0,0.46,0.3,1526.0,0.4455,17.1
1026.0,980.0,9039.0,0.25,0.06,1915.0,0.4156,17.0
809.0,962.0,8283.0,0.44,0.42,2325.0,0.234,10.0
747.0,946.0,9439.0,0.18,0.05,726.0,0.2826,11.1
578.0,465.0,10276.0,0.56,0.22,946.0,0.2054,7.8
1535.0,1897.0,7635.0,0.49,0.22,1672.0,0.4602,18.5
333.0,279.0,4247.0,0.34,0.24,1214.0,0.1527,5.9
182.0,153.0,8966.0,0.21,0.79,1616.0,0.1432,5.6
1087.0,1050.0,10892.0,0.34,0.27,2066.0,0.3468,14.2
1102.0,1051.0,5806.0,0.64,0.35,1899.0,0.226,8.5
977.0,773.0,7244.0,0.21,0.2,2033.0,0.2746,11.0
922.0,1016.0,6529.0,0.36,0.45,822.0,0.3178,12.1
515.0,570.0,6733.0,0.02,0.21,561.0,0.2724,11.4
1249.0,1463.0,9050.0,0.65,0.84,2243.0,0.3083,11.9
641.0,601.0,6649.0,0.56,0.32,1403.0,0.2212,8.3
450.0,448.0,10588.0,0.38,0.29,1771.0,0.2218,8.4
518.0,516.0,9528.0,0.55,0.78,646.0,0.1999,7.4
3349.0,4314.0,4194.0,0.61,0.1,1915.0,0.381,14.3
166.0,109.0,9730.0,0.28,0.34,703.0,0.1494,5.7
992.0,859.0,9410.0,0.4,0.08,2075.0,0.3134,11.6
174.0,174.0,7615.0,0.27,0.55,621.0,0.143,5.6
610.0,518.0,7478.0,0.62,0.31,666.0,0.1668,6.3
470.0,452.0,9849.0,0.17,0.35,1187.0,0.2418,9.3
125.0,123.0,6973.0,0.79,0.38,924.0,0.0697,2.5
908.0,823.0,5116.0,0.24,0.43,2469.0,0.1271,4.9
491.0,496.0,6190.0,0.16,0.22,1403.0,0.1974,8.2
124.0,136.0,5856.0,0.64,0.08,1438.0,0.1151,4.4
1302.0,1257.0,8767.0,0.5,0.1,593.0,0.3559,14.5
2096.0,1959.0,5252.0,0.48,0.39,1483.0,0.4808,18.0
2191.0,2137.0,8513.0,0.45,0.24,628.0,0.4507,16.8
886.0,885.0,7262.0,0.8,0.54,1756.0,0.1794,7.2
690.0,532.0,9878.0,0.37,0.33,2463.0,0.2454,10.0
1925.0,2063.0,7395.0,0.05,0.28,1159.0,0.4696,18.1
2555.0,2388.0,10509.0,0.61,0.53,2116.0,0.4866,19.7
1647.0,1990.0,10303.0,0.41,0.47,2431.0,0.549,22.2
313.0,342.0,5297.0,0.25,0.34,2436.0,0.117,4.6
781.0,931.0,8803.0,0.85,0.35,1992.0,0.1923,7.2
945.0,812.0,5502.0,0.29,0.09,2240.0,0.24,10.0
156.0,148.0,9763.0,0.09,0.49,1203.0,0.1695,6.8
968.0,804.0,8450.0,0.35,0.49,1668.0,0.2219,7.7
4099.0,3687.0,6059.0,0.04,0.32,1826.0,0.4823,17.0
1110.0,1339.0,5744.0,0.49,0.53,935.0,0.2179,8.0
2162.0,2702.0,7007.0,0.41,0.55,1127.0,0.4329,16.7
770.0,648.0,9605.0,0.42,0.49,1223.0,0.2432,9.1
627.0,586.0,9573.0,0.66,0.29,631.0,0.2282,9.0
902.0,892.0,4234.0,0.14,0.41,1413.0,0.2237,10.0
346.0,378.0,6116.0,0.06,0.3,2067.0,0.1715,6.8
308.0,236.0,6960.0,0.51,0.22,1800.0,0.1303,5.2
1832.0,1440.0,8099.0,0.43,0.35,1750.0,0.417,16.1
1994.0,2146.0,5047.0,0.07,0.8,1712.0,0.3058,11.6
301.0,225.0,6347.0,0.8,0.06,545.0,0.1251,4.5
1443.0,1349.0,10199.0,0.3,0.46,507.0,0.4224,16.3
620.0,636.0,7336.0,0.42,0.63,838.0,0.1744,7.1
873.0,929.0,9209.0,0.19,0.23,2327.0,0.2703,10.6
961.0,941.0,7393.0,0.66,0.13,2214.0,0.2673,10.0
1474.0,1395.0,7255.0,0.62,0.15,1654.0,0.2395,9.3
711.0,807.0,8353.0,0.15,0.78,1271.0,0.2035,8.2
2055.0,2145.0,5816.0,0.34,0.68,2427.0,0.2437,9.2
852.0,773.0,5749.0,0.41,0.42,632.0,0.1887,7.7
1096.0,1102.0,10925.0,0.26,0.47,694.0,0.3948,16.0
342.0,362.0,10083.0,0.56,0.5,1742.0,0.1329,5.0
3740.0,4840.0,9164.0,0.59,0.17,1595.0,0.5252,21.2
969.0,1090.0,4960.0,0.15,0.65,2463.0,0.2011,7.9
1177.0,1412.0,4212.0,0.66,0.29,2105.0,0.1151,4.5
184.0,168.0,5228.0,0.47,0.25,2376.0,0.0825,3.2
344.0,318.0,10564.0,0.23,0.25,1943.0,0.2812,11.4
1791.0,1728.0,9714.0,0.51,0.3,2354.0,0.3793,14.4
837.0,819.0,7662.0,0.37,0.61,1874.0,0.257,10.4
144.0,124.0,10781.0,0.52,0.3,1551.0,0.1144,4.1
1526.0,1846.0,5026.0,0.79,0.12,1660.0,0.1948,7.7
431.0,492.0,7914.0,0.58,0.16,2302.0,0.152,5.7
2057.0,1965.0,5283.0,0.23,0.54,709.0,0.2221,8.3
620.0,683.0,6145.0,0.56,0.43,1631.0,0.1539,6.1
783.0,810.0,10581.0,0.41,0.61,1285.0,0.2714,11.0
1708.0,1903.0,10078.0,0.58,0.38,1826.0,0.468,17.5
324.0,265.0,4713.0,0.2,0.11,1708.0,0.1396,5.8
301.0,294.0,5747.0,0.3,0.58,1299.0,0.1053,4.4
568.0,563.0,8162.0,0.24,0.53,1879.0,0.2699,10.1
1289.0,1416.0,4429.0,0.24,0.16,1572.0,0.1971,7.7
229.0,209.0,7851.0,0.49,0.66,875.0,0.0977,3.9
175.0,120.0,8091.0,0.59,0.14,1776.0,0.0898,3.6
1286.0,1093.0,6037.0,0.52,0.23,553.0,0.2176,8.8
411.0,407.0,6052.0,0.28,0.01,2146.0,0.1928,6.7
486.0,491.0,5604.0,0.43,0.22,2313.0,0.1832,6.7
151.0,194.0,10550.0,0.37,0.52,656.0,0.0905,3.7
386.0,422.0,6722.0,0.27,0.2,1014.0,0.1623,6.4
661.0,669.0,8097.0,0.48,0.44,754.0,0.1894,7.1
1400.0,1393.0,6111.0,0.56,0.35,2044.0,0.2484,10.1
359.0,424.0,8919.0,0.38,0.22,642.0,0.1901,7.6
2505.0,2292.0,4710.0,0.23,0.23,1582.0,0.2699,10.6
385.0,377.0,4501.0,0.36,0.31,1276.0,0.1408,5.7
385.0,327.0,9210.0,0.29,0.23,2002.0,0.2143,7.9
2275.0,2815.0,9087.0,0.4,0.02,1778.0,0.5822,23.4
788.0,836.0,5855.0,0.34,0.34,1588.0,0.1953,7.6
428.0,385.0,6485.0,0.24,0.69,1507.0,0.1839,7.1
588.0,578.0,10701.0,0.3,0.53,2050.0,0.3165,11.3
1963.0,2119.0,4730.0,0.11,0.37,1454.0,0.3035,11.8
2149.0,2070.0,5282.0,0.39,0.42,1340.0,0.4688,16.4
346.0,319.0,7010.0,0.34,0.4,551.0,0.1694,6.7
643.0,583.0,5975.0,0.78,0.42,1037.0,0.1972,7.7
715.0,752.0,8543.0,0.52,0.41,1240.0,0.366,13.5
302.0,286.0,8834.0,0.35,0.16,1658.0,0.1417,5.0
636.0,594.0,7685.0,0.06,0.64,1846.0,0.2968,11.6
668.0,547.0,8278.0,0.15,0.41,2425.0,0.3086,11.2
1656.0,1675.0,7034.0,0.59,0.26,1053.0,0.3249,12.1
1747.0,1701.0,9323.0,0.36,0.37,1589.0,0.3738,15.0
511.0,487.0,4295.0,0.32,0.17,2012.0,0.1376,5.3
561.0,577.0,6190.0,0.58,0.28,1121.0,0.1377,5.3
1132.0,1266.0,8791.0,0.51,0.21,1597.0,0.4514,18.4
416.0,463.0,6308.0,0.35,0.31,1337.0,0.1839,7.1
1065.0,1157.0,4550.0,0.32,0.51,1294.0,0.1437,5.5
620.0,598.0,6415.0,0.36,0.4,625.0,0.1681,6.4
306.0,281.0,8980.0,0.26,0.4,548.0,0.1228,4.7
309.0,265.0,4854.0,0.27,0.02,1091.0,0.1714,6.9
2117.0,1937.0,9072.0,0.26,0.39,2325.0,0.5642,19.5
587.0,589.0,9428.0,0.39,0.18,886.0,0.2712,10.4
2471.0,2196.0,8447.0,0.4,0.07,626.0,0.5379,19.6
441.0,447.0,5710.0,0.05,0.46,1740.0,0.2242,8.5
840.0,726.0,9637.0,0.79,0.32,2417.0,0.2155,7.8
4510.0,3516.0,5501.0,0.38,0.16,614.0,0.4759,19.2
285.0,323.0,10341.0,0.43,0.15,1991.0,0.1832,7.1
146.0,136.0,8947.0,0.18,0.28,717.0,0.1036,4.1
1862.0,1642.0,4383.0,0.66,0.02,771.0,0.1828,7.3
343.0,291.0,9595.0,0.45,0.3,2372.0,0.1688,6.4
654.0,697.0,7545.0,0.5,0.46,1902.0,0.2081,8.2
416.0,512.0,7169.0,0.33,0.16,1619.0,0.2233,9.3
824.0,776.0,6944.0,0.57,0.41,829.0,0.2082,8.2
311.0,301.0,8246.0,0.25,0.62,1618.0,0.1544,6.1
576.0,676.0,9072.0,0.89,0.31,625.0,0.1744,6.5
953.0,727.0,10272.0,0.1,0.57,1289.0,0.3471,14.5
297.0,399.0,5911.0,0.24,0.24,1909.0,0.1437,5.7
380.0,548.0,8415.0,0.1,0.16,1637.0,0.2784,11.2
504.0,336.0,8804.0,0.53,0.29,1850.0,0.1928,7.2
212.0,209.0,8724.0,0.4,0.25,732.0,0.1408,5.6
474.0,426.0,7451.0,0.39,0.31,2017.0,0.1766,6.5
731.0,703.0,6737.0,0.51,0.25,2413.0,0.2626,10.2
483.0,454.0,9337.0,0.44,0.52,2315.0,0.1691,6.4
535.0,605.0,6100.0,0.43,0.52,676.0,0.1736,6.4
655.0,644.0,5456.0,0.62,0.29,697.0,0.1841,7.6
394.0,343.0,7821.0,0.12,0.25,1527.0,0.1768,6.9
1156.0,1127.0,5873.0,0.58,0.13,1548.0,0.2665,10.1
2098.0,2267.0,4233.0,0.39,0.64,2214.0,0.1556,6.0
459.0,384.0,4361.0,0.8,0.12,1238.0,0.0857,3.5
981.0,766.0,8865.0,0.66,0.63,1529.0,0.2427,9.1
549.0,740.0,10812.0,0.43,0.36,907.0,0.3642,14.1
891.0,809.0,7183.0,0.15,0.12,2393.0,0.317,12.2
2328.0,2280.0,5029.0,0.15,0.39,742.0,0.3426,13.4
999.0,941.0,9727.0,0.15,0.21,2308.0,0.4192,19.3
161.0,175.0,5830.0,0.64,0.59,2281.0,0.0644,2.4
956.0,1248.0,10969.0,0.56,0.08,601.0,0.2112,7.9
1783.0,1946.0,7943.0,0.24,0.56,2051.0,0.5249,20.8
557.0,444.0,5628.0,0.31,0.4,1175.0,0.1885,7.9
1475.0,1199.0,7472.0,0.26,0.13,949.0,0.3389,13.5
383.0,361.0,6348.0,0.35,0.06,1305.0,0.1821,6.7
203.0,195.0,9456.0,0.65,0.26,2348.0,0.1399,5.5
745.0,575.0,4741.0,0.28,0.26,1298.0,0.1996,7.7
163.0,185.0,9999.0,0.3,0.52,985.0,0.1289,5.1
549.0,466.0,9371.0,0.08,0.06,1549.0,0.4252,16.2
1862.0,2330.0,10030.0,0.75,0.03,1319.0,0.3008,12.5
144.0,190.0,10265.0,0.43,0.78,538.0,0.1128,4.4
239.0,230.0,5608.0,0.45,0.42,873.0,0.0921,3.4
291.0,311.0,7647.0,0.62,0.63,534.0,0.1485,6.0
632.0,526.0,9949.0,0.56,0.48,1544.0,0.2245,8.8
496.0,545.0,6642.0,0.2,0.14,1783.0,0.1985,7.3
2037.0,1890.0,4423.0,0.25,0.36,1937.0,0.2127,7.9
1427.0,1212.0,6041.0,0.32,0.6,916.0,0.2526,9.6
989.0,947.0,5693.0,0.12,0.59,2110.0,0.2462,9.3
747.0,697.0,10090.0,0.43,0.09,1322.0,0.3578,13.6
911.0,868.0,7247.0,0.7,0.41,598.0,0.1629,6.4
334.0,385.0,8785.0,0.12,0.23,2355.0,0.1865,6.8
1321.0,1174.0,10735.0,0.6,0.03,1887.0,0.3594,14.2
273.0,354.0,6094.0,0.4,0.4,1625.0,0.1042,4.2
1298.0,1064.0,9328.0,0.43,0.17,580.0,0.3239,13.5
1718.0,2189.0,4159.0,0.39,0.74,528.0,0.1581,6.3
787.0,676.0,4729.0,0.64,0.29,1630.0,0.1725,6.9
578.0,578.0,5133.0,0.3,0.41,2258.0,0.1573,6.3
916.0,851.0,6187.0,0.37,0.39,1795.0,0.2084,8.6
67.0,64.0,6821.0,0.51,0.1,511.0,0.0717,2.7
847.0,955.0,7339.0,0.18,0.44,1776.0,0.2036,8.3
607.0,761.0,5717.0,0.48,0.57,1197.0,0.1878,7.1
639.0,764.0,4464.0,0.83,0.46,744.0,0.1278,4.8
1171.0,1102.0,8743.0,0.23,0.11,2123.0,0.4605,15.8
627.0,644.0,4166.0,0.53,0.45,1653.0,0.1363,5.4
267.0,238.0,9666.0,0.33,0.43,1948.0,0.153,6.0
594.0,512.0,10504.0,0.14,0.28,830.0,0.2842,11.4
702.0,591.0,8973.0,0.62,0.2,732.0,0.2129,8.8
729.0,683.0,8172.0,0.32,0.6,1529.0,0.1863,7.4
757.0,786.0,8599.0,0.14,0.17,1556.0,0.3919,15.8
1528.0,1147.0,8566.0,0.6,0.75,1664.0,0.2427,10.0
279.0,277.0,10522.0,0.78,0.43,1988.0,0.1293,4.9
766.0,961.0,10750.0,0.75,0.06,1827.0,0.2799,11.4
1867.0,2209.0,6987.0,0.37,0.45,1853.0,0.3341,12.6
166.0,152.0,8320.0,0.45,0.33,850.0,0.1234,4.6
768.0,623.0,9620.0,0.6,0.3,1336.0,0.1536,6.2
416.0,446.0,4007.0,0.48,0.27,1700.0,0.0926,3.4
494.0,349.0,7689.0,0.52,0.62,1537.0,0.1672,6.3
323.0,381.0,8570.0,0.17,0.23,1108.0,0.1996,7.8
581.0,562.0,9020.0,0.27,0.28,2389.0,0.2771,11.8
2902.0,3819.0,6582.0,0.31,0.55,780.0,0.4356,18.4
242.0,187.0,6070.0,0.09,0.39,2449.0,0.1145,4.1
261.0,299.0,5275.0,0.43,0.3,2064.0,0.1548,5.6
235.0,231.0,7905.0,0.39,0.37,1692.0,0.1175,4.2
2649.0,2521.0,10435.0,0.68,0.15,755.0,0.6461,22.9
459.0,374.0,10272.0,0.83,0.18,1628.0,0.1623,5.9
652.0,713.0,6520.0,0.25,0.38,676.0,0.3645,13.9
482.0,533.0,5805.0,0.53,0.09,2364.0,0.1501,5.6
312.0,408.0,9522.0,0.21,0.63,1071.0,0.1679,6.7
551.0,641.0,9075.0,0.34,0.08,1299.0,0.2557,9.8
4753.0,4348.0,7537.0,0.33,0.18,1774.0,0.6401,23.9
2026.0,1743.0,6723.0,0.25,0.3,537.0,0.3375,12.6
336.0,274.0,4867.0,0.37,0.31,1584.0,0.192,7.5
1117.0,1393.0,9496.0,0.22,0.21,1930.0,0.3251,14.0
342.0,304.0,8322.0,0.33,0.61,915.0,0.133,5.6
161.0,201.0,6638.0,0.76,0.48,808.0,0.0766,2.9
1504.0,1627.0,10432.0,0.42,0.04,1475.0,0.4749,18.9
1683.0,1768.0,8618.0,0.47,0.56,1573.0,0.324,12.1
1536.0,1467.0,10505.0,0.17,0.34,1378.0,0.5698,23.5
457.0,504.0,7321.0,0.36,0.36,1091.0,0.2022,7.3
582.0,581.0,7182.0,0.22,0.69,1320.0,0.1951,7.9
1212.0,1146.0,10561.0,0.71,0.23,1125.0,0.3943,14.2
910.0,1010.0,10719.0,0.63,0.74,999.0,0.2121,8.9
485.0,475.0,10725.0,0.2,0.49,1444.0,0.2257,8.5
182.0,162.0,9732.0,0.34,0.43,1291.0,0.127,5.2
729.0,797.0,7237.0,0.35,0.48,1371.0,0.2668,10.3
1577.0,1562.0,5472.0,0.17,0.06,500.0,0.3233,11.9
255.0,275.0,6684.0,0.36,0.42,1885.0,0.1279,4.7
1109.0,1036.0,10568.0,0.64,0.29,594.0,0.2158,8.7
867.0,723.0,6545.0,0.4,0.56,913.0,0.1902,7.6
1212.0,1572.0,9297.0,0.62,0.45,2107.0,0.2053,8.6
1336.0,1685.0,10461.0,0.45,0.34,2468.0,0.2848,12.1
382.0,436.0,10793.0,0.41,0.51,2483.0,0.1949,7.9
182.0,172.0,10634.0,0.12,0.06,1684.0,0.3041,12.3
434.0,415.0,7885.0,0.19,0.41,1019.0,0.1951,8.2
1355.0,1667.0,7443.0,0.3,0.44,2170.0,0.3403,13.3
431.0,409.0,10913.0,0.28,0.25,1801.0,0.2063,8.0
382.0,347.0,5527.0,0.75,0.01,2472.0,0.1017,3.9
155.0,205.0,5313.0,0.48,0.68,1598.0,0.1075,4.3
2703.0,2684.0,10742.0,0.22,0.02,1552.0,0.614,24.5
1288.0,1679.0,8824.0,0.61,0.27,588.0,0.215,8.5
1231.0,998.0,7754.0,0.57,0.22,889.0,0.3119,11.6
1443.0,1559.0,4924.0,0.14,0.47,1834.0,0.2284,9.1
1055.0,1439.0,7593.0,0.38,0.09,2488.0,0.3104,13.1
547.0,549.0,10610.0,0.72,0.62,1451.0,0.2296,9.0
583.0,561.0,8220.0,0.16,0.29,558.0,0.2641,10.4
472.0,397.0,6832.0,0.37,0.2,1299.0,0.1806,7.6
5474.0,6439.0,7858.0,0.73,0.53,753.0,0.5494,21.7
1038.0,924.0,10203.0,0.49,0.45,2419.0,0.5109,20.7
459.0,452.0,10390.0,0.3,0.23,783.0,0.3547,13.8
965.0,802.0,6801.0,0.26,0.14,736.0,0.271,10.3
296.0,374.0,8256.0,0.74,0.37,1416.0,0.1397,5.6
2216.0,2636.0,5954.0,0.11,0.33,1584.0,0.5567,21.0
392.0,390.0,7158.0,0.59,0.29,1935.0,0.1656,6.5
993.0,835.0,5539.0,0.38,0.41,1236.0,0.2022,7.9
1561.0,1965.0,7720.0,0.51,0.71,2294.0,0.2629,10.3
905.0,857.0,8048.0,0.46,0.32,1697.0,0.2673,10.4
717.0,608.0,6365.0,0.31,0.09,595.0,0.1805,7.5
671.0,515.0,5905.0,0.34,0.24,568.0,0.2246,9.6
636.0,577.0,5057.0,0.62,0.36,1438.0,0.2062,7.6
419.0,337.0,4977.0,0.68,0.09,1379.0,0.1183,4.5
464.0,423.0,8980.0,0.11,0.13,1405.0,0.2268,9.0
2173.0,2429.0,5551.0,0.53,0.44,614.0,0.2405,8.8
610.0,576.0,4826.0,0.33,0.44,607.0,0.2147,7.3
355.0,374.0,10992.0,0.12,0.71,622.0,0.1906,8.0
440.0,395.0,5819.0,0.4,0.17,1968.0,0.1272,4.9
1604.0,1620.0,10272.0,0.59,0.42,1703.0,0.6754,25.3
1142.0,1523.0,8264.0,0.74,0.25,773.0,0.1702,7.2
1041.0,988.0,9005.0,0.43,0.6,1362.0,0.2096,8.8
541.0,573.0,7926.0,0.2,0.62,2386.0,0.2643,9.8
1052.0,832.0,5266.0,0.52,0.24,638.0,0.2194,8.5
397.0,499.0,9929.0,0.21,0.03,878.0,0.2019,8.1
540.0,503.0,9796.0,0.84,0.2,1279.0,0.1369,5.8
1445.0,1692.0,6448.0,0.45,0.54,972.0,0.2893,11.0
1339.0,1314.0,9347.0,0.14,0.3,817.0,0.4421,18.4
303.0,332.0,7801.0,0.32,0.32,2447.0,0.1343,5.5
